position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
wr,"Tallahassee, Florida",Maclay,65,160,,0,,,Florida A&M,Lee Williams,2012
lb,"Apopka, Florida",Wekiva,78,225,,0,,,Florida A&M,Zay Williams,2012
ol,"Kissimmee, Florida",Osceola,78,300,,0,,,Florida A&M,Reggie Turner,2012
ol,"Tallahassee, Florida",North Florida Christian,78,295,,0,,,Florida A&M,Drew Sarvary,2012
ol,"Orlando, Florida",East River,78,280,,2,5.0,,Florida A&M,Ivan Rios,2012
dt,"Fort Pierce, Florida",Fort Pierce Central,78,267,,0,,,Florida A&M,Bryce Hall,2012
ol,"Fort Pierce, Florida",Fort Pierce Central,78,320,,0,,,Florida A&M,Zerrie Patterson,2012
ol,"Miramar, Florida",Miramar,78,265,,0,,,Florida A&M,Daniel Lennon,2012
de,"Tallahassee, Florida",North Florida Christian,78,255,,0,,,Florida A&M,Caleb Helms,2012
db,"Crawfordville, Florida",Wakulla,65,175,,2,5.3,,Florida A&M,Marshane Godbolt,2012
ol,"Hialeah, Florida",Hialeah,78,260,,2,5.2,,Florida A&M,Ignacio Escandon,2012
wr,"Pompano Beach, Florida",Pompano Beach,78,186,,2,5.2,,Florida A&M,Neal Cunningham,2012
qb,"Port St. Lucie, Florida",St. Lucie West Centennial,78,210,4.7,0,,,Florida A&M,Timmy Caffey,2012
qb,"Arlington, Washington",Arlington,78,200,4.5,0,,,Army,Blake Mcpherson,2012
ol,"Tallahassee, Florida",Florida,78,265,,2,5.3,,Florida A&M,Jamal Gay,2012
db,"Perkinston, Mississippi",Gulf Coast C.C.,78,190,,2,5.2,,South Alabama,Charles Watson,2012
db,"Hutchinson, Kansas",Hutchinson C.C.,65,180,4.4,2,5.2,,South Alabama,Darrius Morrow,2012
de,"Prattville, Alabama",Prattville,78,222,4.9,2,5.2,,South Alabama,Jay Minor,2012
de,"Prattville, Alabama",Prattville,78,275,,2,5.2,,South Alabama,Terrance Jones,2012
db,"Torrance, California",El Camino C.C.,78,185,,2,5.2,,South Alabama,Anthony Harris,2012
de,"Cupertino, California",De Anza,78,245,,2,5.2,,Texas-San Antonio,Dan Winter,2012
ol,"Stockton, California",San Joaquin Delta C.C.,78,295,,2,5.2,,Texas-San Antonio,Mason Russell,2012
db,"Hutchinson, Kansas",Hutchinson C.C.,78,200,4.5,2,5.2,,Texas-San Antonio,Brian King,2012
ol,"Kissimmee, Florida",Osceola,78,315,,2,5.2,,Middle Tennessee State,Adam Stickel,2012
ol,"Houston, Texas",Aldine,78,310,,2,5.2,,Texas-San Antonio,Zach Hester,2012
wr,"Fairburn, Georgia",Langston Hughes,78,225,4.7,2,5.2,,Middle Tennessee State,Terry Pettis,2012
qb,"Little Rock, Arkansas",Catholic,78,205,4.7,2,5.2,,Texas-San Antonio,Zach Conque,2012
rb,"Frankston, Texas",Frankston,65,205,4.7,2,5.2,,Texas-San Antonio,Treston Coleman,2012
ol,"New Braunfels, Texas",Canyon,78,275,,2,5.2,,Texas-San Antonio,Will Cavanaugh,2012
lb,"Ontario, California",Colony,78,225,4.7,3,5.6,,New Mexico State,Robert Wagner,2012
rb,"West Covina, California",West Covina,78,185,,2,,,Nevada,Chris Soloman,2012
qb,"Athens, Texas",Trinity Valley C.C.,78,210,,2,5.2,,Texas-San Antonio,Tucker Carter,2012
ol,"Brenham, Texas",Blinn C.C.,78,300,5.2,2,5.2,,Texas-San Antonio,Armondo Alvarez,2012
wr,"Coalinga, California",West Hills C.C.,78,230,,2,5.2,,Utah State,Dwayne Lorick,2012
ol,"West Jordan, Utah",Copper Hills,78,245,,2,5.2,,Utah State,Logan Malohifo'ou,2012
ath,"Milwaukee, Wisconsin",Bradley Tech,78,170,4.5,2,5.2,,Utah State,Marquan Ellison,2012
db,"Sarasota, Florida",Riverview,78,175,,2,,,Nevada,Marquis Newell,2012
ol,"Anchorage, Alaska",Service,78,240,,2,5.2,,San Diego State,Jeff Overbaugh,2012
db,"San Francisco, California",City College of San Francisco,78,195,4.5,3,5.6,,Northern Arizona,Blair Wishom,2012
dt,"Pleasant Hill, California",Diablo Valley C.C.,78,290,,0,,,Northern Arizona,Marc Thompson,2012
dt,"Oakland, California",Laney C.C.,78,300,,0,,,Northern Arizona,Sione Lavaka,2012
de,"Moorpark, California",Moorpark C.C.,78,230,,0,,,Northern Arizona,Quentin Kantaris,2012
lb,"Decatur, Mississippi",East Central C.C.,65,195,,0,,,Northern Arizona,Chris Ficklin,2012
de,"Cabrillo, California",Cabrillo,78,255,,0,,,Northern Arizona,George Dunlap,2012
de,"Omaha, Nebraska",Millard West,78,240,,0,,,North Dakota,Alec Carrothers,2012
db,"San Mateo, California",College of San Mateo,65,185,,0,,,Northern Arizona,Lucky Dozier,2012
wr,"Scottsdale, Arizona",Scottsdale C.C.,78,200,4.4,2,5.4,,Northern Arizona,Jesse Brantley,2012
db,"Mobile, Alabama",LeFlore,65,185,,2,,,South Alabama,Sir'Vegias Steele,2012
k,"Fairfield, California",Solano C.C.,65,185,,0,,,Montana State,Keith Leenders,2012
rb,"Moultrie, Georgia",Colquitt County,65,160,,2,,,Louisiana Tech,Tevin King,2012
dt,"Aurora, Nebraska",Aurora,78,250,,0,,,South Dakota State,Logan Rath,2012
qb,"Memphis, Tennessee",Christian Brothers,78,192,4.7,2,,,South Alabama,Grant Powell,2012
de,"San Jose, California",Valley Christian,78,235,4.8,2,5.2,,Brigham Young,Theodore King,2012
db,"Mesa, Arizona",Mesa,65,150,,2,,,South Alabama,Tyrell Pearson,2012
ol,"Honolulu, Hawaii",Punahou,78,275,,2,5.2,,Massachusetts,Matthew Sparks,2012
de,"Wailuku, Hawaii",Baldwin,78,245,,2,5.2,,Utah,Pasoni Tasini,2012
rb,"Everett, Massachusetts",Everett,65,185,,2,5.2,,Massachusetts,Vondell Langston,2012
ol,"Maple Ridge, British Columbia",Terry Fox,78,320,,0,,,Idaho,Mason Woods,2012
lb,"Paramus, New Jersey",Paramus Catholic,78,235,,2,5.2,,Massachusetts,Leo Krizanovic,2012
ol,"Huntington Beach, California",Golden West C.C.,78,290,,0,,,Towson,Jake McDowell,2012
ol,"Lanoka Harbor, New Jersey",Lacey Township,78,280,,2,5.2,,Massachusetts,Tyrell Smith,2012
db,"Virginia Beach, Virginia",Salem,65,180,,2,5.2,,Massachusetts,D'Metrius Williams,2012
lb,"Middletown, Connecticut",Xavier,78,220,,2,5.2,,Massachusetts,Jovon Santos-Knox,2012
ol,"Torrance, California",El Camino C.C.,78,300,,2,,,South Alabama,Perry Meiklejohn,2012
lb,"Springfield, Massachusetts",Worcester Academy,78,225,,2,5.2,,Massachusetts,John Robinson,2012
db,"Miami, Florida",Southridge,65,190,,0,,,Robert Morris,Marcelis Branch,2012
de,"Bakersfield, California",Bakersfield C.C.,78,210,,2,,,South Alabama,Ridge James,2012
wr,"Miami, Florida",Killian,65,170,,0,,,Robert Morris,Warren Fields,2012
ol,"Clayton, New Mexico",Clayton,78,305,,2,5.2,,Massachusetts,Cameron Mock,2012
db,"Franklin, Massachusetts",Dean J.C.,65,195,,0,,,Rhode Island,Donovan Walker,2012
ath,"Elk Grove, California",Cosumnes Oaks,78,170,,2,5.3,,Idaho,Andrew Williams,2012
te,"Orange, New Jersey",Orange,78,215,,2,5.2,,Massachusetts,Kassan Messiah,2012
ol,"Brooklyn, New York",ASA College,78,305,,0,,,Rhode Island,Kreshnik Hakanjin,2012
lb,"Wilmington, California",Los Angeles Harbor C.C.,0,,,2,,,Idaho,Matthew Willis,2012
ol,"Chicago, Illinois",Mount Carmel,78,275,,2,5.2,,Northern Illinois,Sal Arceo,2012
ol,"Demopolis, Alabama",Demopolis,78,280,,2,,,South Alabama,Steven Foster,2012
dt,"Chicago, Illinois",Lindblom,78,294,,2,5.2,,Northern Illinois,Corey Thomas,2012
wr,"Franklin, Massachusetts",Dean J.C.,78,190,,0,,,Rhode Island,Robbie Jackson,2012
db,"Prattville, Alabama",Prattville,65,156,4.5,2,,,South Alabama,Lawon Debardelaben,2012
db,"Mission Hills, California",Bishop Alemany,78,180,4.5,2,5.4,,Nevada,Jerico Richardson,2012
qb,"San Bernadino, California",San Bernardino Valley C.C.,78,210,,0,,,Rhode Island,Dan Farley,2012
wr,"Peoria, Illinois",Richwoods,78,197,,2,5.2,,Northern Illinois,Clayton Gasper,2012
db,"Troy, New York",Hudson Valley C.C.,65,180,,0,,,Rhode Island,Mackenzie Elliott,2012
db,"New Hope, Pennsylvania",New Hope Solebury,78,180,,2,5.2,,Massachusetts,Julian Kaminoff,2012
ol,"Santa Monica, California",Santa Monica C.C.,78,300,,3,5.6,,UCLA,Alexandru Ceachir,2012
db,"Oroville, California",Butte C.C.,65,185,,0,,,Rhode Island,Jamaal Bess,2012
wr,"Linden, New Jersey",Linden,78,180,,2,5.2,,Massachusetts,Jaurice Jones,2012
db,"Foley, Alabama",Foley,65,170,,2,,,South Alabama,Caleb Autry,2012
ol,"Selma, Alabama",Morgan Academy,78,300,,2,5.2,,Middle Tennessee State,Hunter Rogers,2012
lb,"Ashburnham, Massachusetts",Cushing Academy,78,230,,2,5.2,,Massachusetts,Nevin Cyr,2012
ol,"Norwalk, California",Cerritos C.C.,78,280,,2,,,Idaho,Semisi Tupou,2012
ol,"Salinas, California",Hartnell C.C.,78,280,,2,5.2,,Middle Tennessee State,Nick Nunez,2012
ol,"Suwanee, Georgia",Peachtree Ridge,78,305,,2,5.2,,Middle Tennessee State,Alex Jauregui,2012
lb,"Philadelphia, Pennsylvania",Imhotep Inst Charter School,78,200,,2,5.2,,Massachusetts,Byron Cooper,2012
de,"Santa Barbara, California",Santa Barbara C.C.,78,255,,0,,,Maine,Alban Dedvukaj,2012
ath,"Hoover, Alabama",Hoover,78,205,,2,5.2,,Middle Tennessee State,William Eads,2012
wr,"North Bridgton, Maine",Bridgton Academy,78,205,,2,5.2,,Massachusetts,Dereck Beck,2012
ol,"Hoover, Alabama",Hoover,78,275,4.9,2,,,South Alabama,Daniel Aust,2012
ol,"Warner Robins, Georgia",Northside School,78,290,,2,5.2,,Middle Tennessee State,Joshua Chester,2012
dt,"Columbus, Georgia",Carver,78,287,,2,5.2,,Middle Tennessee State,Darious Bennett,2012
dt,"Merrillville, Indiana",Merrillville,78,,,2,,,Idaho,Matthew Neal,2012
lb,"Colquitt, Georgia",Miller County,78,215,,2,5.2,,Middle Tennessee State,T.T. Barber,2012
wr,"Weymouth, Massachusetts",Weymouth,78,190,,2,5.2,,Massachusetts,Khary Baily-Smith,2012
ol,"Okemos, Michigan",Okemos,78,275,,2,5.2,,Western Michigan,Taylor Moton,2012
k,"Eagle, Idaho",Eagle,78,190,,2,,,Idaho,Jace Johnson,2012
dt,"Senatobia, Mississippi",Northwest Mississippi C.C.,78,280,5.2,2,5.2,,Louisiana-Lafayette,Terry Johnson,2012
db,"Pembroke Pines, Florida",Flanagan,78,170,,2,5.2,,Western Michigan,Demetris Ates,2012
dt,"Prior Lake, Minnesota",Prior Lake,78,290,,2,5.2,,Louisiana-Lafayette,Karmichael Dunbar,2012
dt,"Parkland, Florida",Douglas,78,250,,2,5.2,,Louisiana-Lafayette,Remaine Douglas,2012
rb,"Fort Worth, Texas",All Saints,0,,,2,5.2,,Texas-San Antonio,Brian Vaughn,2012
de,"Coffeyville, Kansas",Coffeyville C.C.,78,240,,2,5.2,,Louisiana-Lafayette,Delvin Jones,2012
rb,"Mesa, Arizona",Dobson,78,200,,0,,,Fresno State,T.J. Thomas,2012
de,"Lutcher, Louisiana",Lutcher,78,230,4.9,2,5.2,,Louisiana-Lafayette,Darrien Batiste,2012
wr,"Tampa, Florida",Armwood,65,159,,2,5.2,,Western Michigan,A.J. King,2012
db,"Lake Charles, Louisiana",Lagrange,65,175,,2,5.2,,Texas-San Antonio,Jalen James,2012
qb,"Richmond, California",Salesian,78,210,,2,,,Hawaii,Ikaika Woolsey,2012
dt,"Lake Worth, Florida",Lake Worth,78,270,,2,5.2,,Western Michigan,Junior Estelus,2012
ath,"New Orleans, Louisiana",O. Perry Walker,78,215,,3,5.5,,Florida International,Raymond Jackson,2012
ol,"Fort Myers, Florida",Bishop Verot,78,275,,2,5.2,,Texas-San Antonio,Cody Cole,2012
ol,"Rensselaer, Indiana",Rensselaer Central,78,345,,2,5.2,,Western Michigan,Ben Davisson,2012
de,"League City, Texas",Clear Springs,78,250,,2,5.2,,Texas-San Antonio,Brandon Brinkmann,2012
lb,"Honolulu, Hawaii",Farrington,78,210,,2,,,Hawaii,Lancelot Williams,2012
ol,"Riverside, California",Riverside C.C.,78,300,5.1,2,5.3,,Louisiana Tech,Richard Greenwalt,2012
wr,"La'ie, Hawaii",Ka'U & Pahala,65,165,,2,,,Hawaii,John Ursua,2012
dt,"Byhalia, Mississippi",Byhalia,78,275,,2,5.2,,Louisiana-Monroe,Jamal Danley,2012
db,"Mission Viejo, California",Mission Viejo,65,150,,2,,,Hawaii,Anthony Pierce,2012
wr,"Chatham, Virginia",Hargrave Military Academy,65,180,,2,5.2,,Temple,James Whitfield,2012
ol,"Kearns, Utah",Kearns,78,300,,2,,,Hawaii,Gus Lavaka,2012
qb,"Maiden, North Carolina",Maiden,78,210,4.7,2,5.2,,Charlotte,Matt Johnson,2012
lb,"Kahuku, Hawaii",Kahuku,78,220,,2,,,Hawaii,Benetton Fonua,2012
lb,"Oxon Hill, Maryland",Potomac,78,214,4.6,0,,,Hampton,Joshua Thorne,2012
de,"Valdosta, Georgia",Valdosta,78,230,,2,5.2,,Florida International,Michael Wakefield,2012
ol,"Littleton, Colorado",Chatfield,78,275,,2,,,Hawaii,Ben Clarke,2012
wr,"Brooklyn, New York",Poly Prep,78,190,4.5,2,5.2,,Ohio,Malik Rodriguez,2012
wr,"Lilburn, Georgia",Parkview,78,195,,2,5.2,,Ohio,Jordan Reid,2012
lb,"Mentor, Ohio",Mentor,78,220,,2,5.2,,Ohio,Kurt Laseak,2012
db,"Heflin, Alabama",Cleburne County,65,175,4.6,2,5.2,,Arkansas State,Rocky Hayes,2012
ol,"Aurora, Ohio",Aurora,78,275,,2,5.2,,Ohio,Troy Watson,2012
te,"Cincinnati, Ohio",Moeller,78,230,,2,5.4,,Ohio,John Tanner,2012
db,"Decatur, Georgia",Southwest Dekalb,78,190,,2,5.2,,Ohio,Toran Davis,2012
wr,"Concord, California",De La Salle,78,185,,2,,,UNLV,Anthony Williams,2012
rb,"Orchard Lake, Michigan",St. Mary's,65,175,,2,5.2,,Miami (OH),Spencer McInnis,2012
lb,"Louisburg, Kansas",Louisburg,78,210,4.7,2,5.3,,Air Force,Garrett Griffin,2012
rb,"Belvidere, Illinois",Belvidere North,78,210,,2,5.2,,Northern Illinois,Austin Smaha,2012
ol,"Beckley, West Virginia",Woodrow Wilson,78,300,,2,5.2,,Marshall,Clint Van Horn,2012
ath,"Bellflower, California",Mayfair,65,165,,2,,,Fresno State,Jerry Smith,2012
te,"Chicago, Illinois",Amundsen,78,240,,2,5.2,,Northern Illinois,Desroy Maxwell,2012
k,"Duncan, South Carolina",Byrnes,65,160,,2,5.2,,Miami (OH),Kaleb Patterson,2012
lb,"Chicago, Illinois",Julian,78,210,,2,5.2,,Northern Illinois,Ladell Fleming,2012
rb,"St. Stephen, South Carolina",Timberland,65,185,,2,5.2,,Miami (OH),DaQuan Lucas,2012
qb,"Munster, Indiana",Munster,78,182,4.7,2,5.2,,Northern Illinois,Mark Strbjak,2012
de,"Melbourne, Florida",Melbourne,78,225,,2,5.2,,Troy,Jamal Stadom,2012
lb,"Etiwanda, California",Rancho Cucamonga,78,215,,2,,,Fresno State,Tui Unga,2012
lb,"Lithonia, Georgia",Miller Grove,78,225,4.7,2,5.2,,Miami (OH),J'Terius Brown,2012
ol,"Rock Island, Illinois",Rock Island,78,305,,2,5.2,,Northern Illinois,Brad Steger,2012
de,"Mississaugo, Ontario",Our Lady of Mt. Carmel,78,245,,2,5.2,,Miami (OH),Mitch Winters,2012
db,"Mobile, Alabama",Vigor,65,180,,2,5.2,,Northern Illinois,Marlon Moore,2012
db,"Fitzgerald, Georgia",Fitzgerald,65,170,,2,5.2,,Troy,JaQuadrian Lewis,2012
ol,"West Hills, California",Chaminade,78,295,,2,5.2,,Washington,Taylor Hindy,2012
te,"Osceola, Wisconsin",Osceola,78,260,,2,5.2,,Northern Illinois,Lincoln Howard,2012
de,"Moorpark, California",Moorpark,78,205,,2,5.3,,Sacramento State,Brandon Hughes,2012
ol,"Barstow, California",Barstow,78,330,,2,,,UNLV,Bobby Alvarez,2012
dt,"Pauma Valley, California",Valley Center,78,275,,0,,,Fresno State,Jean-Marc Brierre,2012
lb,"Inlet Grove Heights, Minnesota",Simley,78,220,,2,5.2,,Northern Illinois,Cody Hazelett,2012
wr,"Moreno Valley, California",North,78,215,,0,,,Fresno State,Aaron Peck,2012
db,"Chicago, Illinois",Notre Dame For Boys,78,190,,2,5.2,,Northern Illinois,Conner Gavin,2012
db,"Waynesboro, Georgia",Burke County,65,174,4.7,2,5.2,,Troy,Montres Kitchens,2012
de,"Pago Pago, NA",Samoana,78,220,,2,5.2,,Oregon State,Rommel Mageo,2012
qb,"Wautoma, Wisconsin",Wautoma,78,185,,2,5.2,,Northern Illinois,Johnny Eagan,2012
rb,"Eatonton, Georgia",Putnam County,65,195,4.5,0,,,Fresno State,Marteze Waller,2012
ol,"Cincinnati, Ohio",Elder,78,275,,2,5.2,,Miami (OH),Nick Custer,2012
db,"Madison, Alabama",Bob Jones,78,195,,2,5.2,,Troy,Rishad Goode,2012
ol,"Fullerton, California",Fullerton C.C.,78,305,5.3,0,,,Fresno State,Mike Saenz,2012
db,"Warren, Michigan",Warren Mott,78,175,,2,5.2,,Northern Illinois,Anthony Brooks,2012
db,"Englewood, Colorado",Cherry Creek,78,175,,2,,,New Mexico,JaMarcus Young,2012
ol,"Burbank, California",Loyola,78,325,,0,,,Fresno State,Travis Harvey,2012
ol,"Riverdale, Georgia",Charles Drew,78,253,,2,5.2,,Troy,Antonio Garcia,2012
dt,"Iowa Falls, Iowa",Ellsworth C.C.,78,300,,3,5.5,,Northern Illinois,Ken Bishop,2012
dt,"Ellisville, Mississippi",Jones County J.C.,78,270,,2,5.2,,Troy,Derrek Upshaw,2012
rb,"Wadsworth, Ohio",Wadsworth Senior,78,211,,2,5.2,,Miami (OH),Jack Snowball,2012
dt,"Chandler, Arizona",Hamilton,78,255,5.8,2,5.2,,Tulane,Calvin Thomas,2012
ol,"Minot, North Dakota",Minot,78,290,5.3,2,5.2,,Northern Illinois,Dustin Adams,2012
lb,"Cincinnati, Ohio",St. Xavier,78,220,4.7,2,5.4,,Miami (OH),Nate Gerbus,2012
ol,"Cordova, Tennessee",St. Benedict,78,220,,2,5.2,,Memphis,Cody Quon,2012
lb,"Cincinnati, Ohio",St. Xavier,78,190,,2,5.2,,Miami (OH),Bryson Albright,2012
ol,"Columbia, Missouri",Rock Bridge,78,325,,2,5.2,,Memphis,Michael Stannard,2012
wr,"Minden, Louisiana",Minden,78,200,,2,5.2,,Louisiana-Lafayette,Jared Johnson,2012
dt,"Bamberg, South Carolina",Bamberg-Ehrhardt,78,270,5.2,3,5.6,,Miami (OH),David Deleon,2012
ath,"Lafayette, Louisiana",Comeaux,78,210,,2,5.4,,Louisiana-Lafayette,Kevin Fouquier II,2012
de,"Monroe, Louisiana",Richwood,78,230,,2,5.2,,Louisiana-Lafayette,Blain Winston,2012
ol,"Monroe, Louisiana",Ouachita Christian,78,240,,2,5.2,,Louisiana-Lafayette,Zac Tarver,2012
de,"Red Springs, North Carolina",Red Springs,78,207,4.6,2,5.2,,East Carolina,Drayvon Fairley,2012
db,"New Orleans, Louisiana",St. Augustine,65,187,,2,5.2,,Louisiana-Lafayette,Dominick Jones,2012
lb,"Westlake, Ohio",Westlake,78,220,4.8,2,5.2,,Eastern Michigan,Anthony Zappone,2012
db,"Monroeville, Pennsylvania",Gateway,65,173,,0,,,Robert Morris,Brian Jones,2012
ol,"Midland, Michigan",Midland,78,274,5.3,2,5.2,,Eastern Michigan,Andrew Wylie,2012
ol,"Massillon, Ohio",Jackson,78,340,,2,5.2,,Eastern Michigan,Darien Terrell,2012
db,"Canyon Country, California",Canyon,65,155,,0,,,Yale,Max Archuleta,2012
dt,"Maple Heights, Ohio",Maple Heights,78,280,,2,5.2,,Eastern Michigan,Arron Pipkins,2012
db,"Seattle, Washington",O'Dea,65,170,4.5,3,5.5,,Idaho,Jayshawn Jordan,2012
de,"Chicago, Illinois",St. Rita,78,245,,2,5.2,,Eastern Michigan,Pat O'Connor,2012
lb,"Texarkana, Texas",Pleasant Grove,78,208,,2,,,Wyoming,Lucas Wacha,2012
de,"Mount Prospect, Illinois",Prospect,78,250,,2,,,Wyoming,Austin Tixier,2012
ath,"Sparta, Illinois",Sparta,78,190,,2,5.2,,Eastern Michigan,Darius Jackson,2012
db,"Detroit, Michigan",Loyola,78,210,,2,5.2,,Eastern Michigan,Amos Houston,2012
te,"Batavia, Illinois",Batavia,78,240,,2,5.2,,Eastern Michigan,Cole Gardner,2012
ath,"Industry, Pennsylvania",Western Beaver Co Jr Sr,78,198,4.6,2,5.2,,Eastern Michigan,Dustin Creel,2012
qb,"Tempe, Arizona",Marcos De Niza,78,210,,2,,,Wyoming,Tommy Thornton,2012
de,"Downingtown, Pennsylvania",B. Reed Henderson,78,250,,2,5.2,,Buffalo,Max Perisse,2012
db,"Lakewood, Ohio",St. Edward,65,170,4.5,2,5.2,,Eastern Michigan,Kirkland Bryant,2012
db,"Santa Monica, California",Santa Monica,78,175,,2,,,Wyoming,Dylan Muscat,2012
db,"Oroville, California",Butte C.C.,78,205,,2,5.2,,Eastern Michigan,Mycal Swaim,2012
dt,"Buffalo, New York",Cleveland Hill,78,260,,2,5.2,,Buffalo,Corey Madlock,2012
lb,"Patterson, Louisiana",Patterson,78,210,,2,5.3,,Louisiana-Lafayette,Tremaine Lightfoot,2012
de,"North Braddock, Pennsylvania",Woodland Hills,78,250,,2,5.2,,Eastern Michigan,Mike Steals,2012
ol,"Beaverton, Oregon",Southridge,78,265,,2,,,Wyoming,Nathan Leddige,2012
qb,"Amherst, New York",Sweet Home Senior,78,185,,2,5.2,,Buffalo,Jordan Johnson,2012
lb,"San Jose, California",San Jose C.C.,78,235,,2,5.2,,Eastern Michigan,Tim Brown,2012
k,"Melbourne, Australia, NA",Viewbank College Prep,78,195,,2,,,Wyoming,Tim Gleeson,2012
lb,"Greensburg, Pennsylvania",Greensburg Salem,78,225,,2,5.2,,Buffalo,Waylon Fink,2012
db,"Memphis, Tennessee",Whitehaven,65,167,4.9,2,5.2,,Memphis,Derrick Bobo,2012
dt,"West Hills, California",Chaminade,78,275,,2,5.2,,Wyoming,Sam Hardy,2012
lb,"Olive Branch, Mississippi",Olive Branch,65,185,,2,5.2,,Memphis,Leonard Pegues,2012
ol,"Depew, New York",Depew,78,300,,2,5.2,,Buffalo,Jaden Cotton,2012
ath,"Booneville, Mississippi",Northeast Mississippi C.C.,78,185,4.5,2,5.2,,Arkansas State,Tres Houston,2012
ol,"Fort Smith, Arkansas",Southside,78,305,5.0,2,5.2,,Arkansas State,Austin Moreton,2012
lb,"Garland, Texas",Garland,78,215,,3,5.6,,Southern Methodist,Damien Neroes,2012
te,"Marion, Arkansas",Marion Senior,78,260,4.8,2,5.2,,Arkansas State,Darius Rosser,2012
de,"Modesto, California",Modesto C.C.,78,255,4.8,2,5.2,,Buffalo,Beau Bachtelle,2012
ath,"Ontario, California",Colony,78,180,4.6,3,5.6,,Arizona,Bryan Harper,2012
te,"Charlotte, North Carolina",Independence,78,250,4.8,2,5.4,,Illinois,Daniel Rhodes,2012
db,"Sammamish, Washington",Skyline,65,174,,2,,,Wyoming,Damian Greene,2012
db,"Bethlehem, Pennsylvania",Freedom,78,200,4.6,2,5.3,,Buffalo,Okezie Alozie,2012
wr,"Leander, Texas",Leander,78,200,,2,,,Wyoming,Nico Brown,2012
ath,"Donalsonville, Georgia",Seminole County,78,180,,2,5.4,,Middle Tennessee State,Chris Brown,2012
ol,"Plymouth, Minnesota",Wayzata,78,270,,2,5.2,,Minnesota,Ben Lauer,2012
wr,"Suwanee, Georgia",Peachtree Ridge,65,170,,2,5.2,,UCLA,Ahmad Harris,2012
de,"Chicago, Illinois",Hubbard,78,240,,3,5.5,,Western Michigan,Mikhail Dubose,2012
db,"New Rochelle, New York",Iona Prep,65,170,,2,5.4,,UCLA,Justin Combs,2012
de,"Cincinnati, Ohio",Walnut Hills,78,225,,2,5.2,,Akron,Jason Stargel,2012
wr,"Cincinnati, Ohio",Western Hills,78,185,4.4,2,5.2,,Akron,Josh Smith,2012
rb,"Stevenson Ranch, California",West Ranch,65,182,,3,5.5,,California,Jeffrey Coprich,2012
ol,"Hudson, Ohio",Hudson,78,315,5.5,2,5.2,,Akron,Quaison Osborne,2012
ol,"Pottstown, Pennsylvania",The Hill School,78,292,,0,,,Towson,Fred Santarelli,2012
db,"Lithonia, Georgia",Martin Luther King,78,180,4.7,2,5.4,,Memphis,Dontavious Heard,2012
ol,"Canton, Ohio",McKinley,78,280,,2,5.2,,Akron,Kevin Mills,2012
lb,"Highlands Ranch, Colorado",Valor Christian,78,205,,2,5.2,,Boise State,Andrew Pint,2012
te,"Lakeland, Florida",Kathleen,78,225,,3,5.6,,Memphis,Kerwin Harrison,2012
lb,"Weston, Florida",Cypress Bay,78,208,,3,5.5,,Miami (FL),Josh Witt,2012
lb,"Santa Monica, California",Santa Monica,78,200,,2,5.2,,Boise State,Chris Collins,2012
de,"Grafton, Ohio",Midview,78,230,,2,5.2,,Akron,Arlington McClinton,2012
qb,"Skaneateles, New York",Skaneateles Senior,78,200,,2,5.2,,UCF,Troy Green,2012
ol,"Fork Union, Virginia",Fork Union Military Academy,78,300,,3,5.7,,Miami (FL),Taylor Gadbois,2012
lb,"Cincinnati, Ohio",Princeton,78,200,4.6,2,5.2,,Akron,Daryan Martin,2012
te,"Osseo, Minnesota",Osseo,78,235,,2,5.2,,UCF,Cal Bloom,2012
ol,"Pomona, California",Pomona,78,270,,2,5.4,,Colorado,Gerrad Kough,2012
db,"Abilene, Texas",Abilene Cooper,78,182,,2,5.2,,Colorado State,Josh Bowman,2012
ol,"Alfred, New York",Alfred State C.C.,78,300,,2,5.2,,UAB,Dominic Sylvester,2012
dt,"Albany, Georgia",Albany,78,295,,2,5.2,,UAB,Jontavius Morris,2012
qb,"Austin, Texas",St. Andrew's Episcopal School,78,205,4.7,3,5.6,,Miami (FL),Preston Dewey,2012
ol,"Louisville, Kentucky",Trinity,78,255,,3,5.5,,Purdue,Joey Warburg,2012
de,"Birmingham, Alabama",Woodlawn,78,216,4.9,2,5.2,,UAB,Roderick McKinney,2012
db,"Miami, Florida",American,65,165,,3,5.6,,Miami (FL),Larry Hope,2012
lb,"Lannett, Alabama",Lanett,78,193,,2,5.2,,UAB,Shaq Jones,2012
lb,"Nazareth, Pennsylvania",Pen Argyl,78,190,,2,5.2,,Akron,Dylan Evans,2012
ol,"Gadsden, Alabama",Gadsden City,78,295,,2,5.2,,UAB,Devin Gordon,2012
db,"Hoover, Alabama",Spain Park,65,182,,2,5.2,,UAB,Devon Brown,2012
ol,"Merced, California",Merced C.C.,78,280,,2,5.4,,South Florida,Lawrence Martin,2012
ol,"Owosso, Michigan",Owosso,78,285,,2,5.2,,Eastern Michigan,Matthew Thornton,2012
wr,"Punta Gorda, Florida",Charlotte,78,185,,3,5.6,,South Florida,Alex Mut,2012
ol,"Huntsville, Alabama",Grissom,78,315,,2,5.2,,UAB,Victor Salako,2012
k,"Visalia, California",College of the Sequoias,78,180,,2,5.4,,Oregon,Dylan Ausherman,2012
lb,"Belle Glades, Florida",Glades Central,78,185,,2,5.2,,Akron,Jatavis Brown,2012
