position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
wr,"Brenham, Texas",Brenham,78,163,,4,5.8,33,Texas Tech,Derek Edwards,2011
de,"South Jordan, Utah",Bingham,78,235,4.9,3,5.7,33,Brigham Young,Moses Kaumatule,2011
ol,"Indianapolis, Indiana",Arlington,78,275,5.0,3,5.6,33,Indiana,Ralston Evans,2011
de,"Sacramento, California",Grant,78,255,,3,5.7,34,California,Puka Lopa,2011
dt,"Amarillo, Texas",Amarillo,78,255,4.8,3,5.7,34,Oklahoma State,James Castleman,2011
rb,"Dolton, Illinois",Thornridge,65,210,4.7,3,5.7,34,Iowa,Mikail McCall,2011
wr,"Arlington, Texas",Sam Houston,78,198,4.5,4,5.8,34,Oklahoma,Kameel Jackson,2011
db,"Port St. Lucie, Florida",Treasure Coast,78,185,,3,5.7,34,Florida State,Keelin Smith,2011
de,"Fort  Walton Beach, Florida",Fort Walton Beach,78,215,,3,5.6,34,Louisville,Deiontrez Mount,2011
ath,"Chesterfield, Virginia",Lloyd C Bird,78,185,4.5,3,5.7,34,Virginia,Anthony Harris,2011
ol,"Knoxville, Tennessee",Catholic,78,290,,3,5.7,34,Tennessee,Kyler Kerbyson,2011
lb,"Round Rock, Texas",Stony Point,78,225,4.5,3,5.6,34,Oklahoma,P.L. Lindley,2011
db,"Melrose Park, Illinois",Walther Lutheran,78,197,,3,5.7,34,Eastern Michigan,Sean Cotton,2011
ol,"Scranton, Pennsylvania",Scranton Preparatory,78,275,5.1,3,5.6,34,Stanford,Kevin Reihner,2011
lb,"Arlington, Texas",Martin,78,205,4.5,3,5.7,34,TCU,Deryck Gildon,2011
te,"Red Bank, New Jersey",Red Bank Catholic,78,230,4.8,3,5.6,35,North Carolina,Jack Tabb,2011
db,"Toledo, Ohio",Rogers,78,180,4.5,3,5.7,35,Ohio State,DerJuan Gambrell,2011
lb,"Denver, Colorado",Mullen,78,220,4.7,3,5.6,35,Colorado,Brady Daigh,2011
lb,"Hyattsville, Maryland",DeMatha,78,210,4.5,3,5.7,35,Michigan State,Darien Harris,2011
wr,"Miami, Florida",Northwestern,65,180,,4,5.8,35,Louisville,Eli Rogers,2011
rb,"Sugar Land, Texas",Dulles,65,193,4.5,3,5.7,35,Utah,Jarrell Oliver,2011
de,"Simpsonville, South Carolina",Hillcrest,78,215,,3,5.6,35,North Carolina State,Mike Rose,2011
db,"Orlando, Florida",Dr. Phillips,78,185,4.5,3,5.7,35,Pittsburgh,Roderick Ryles,2011
ath,"Ellenwood, Georgia",Cedar Grove,78,180,,3,5.7,35,Tennessee,Vincent Dallas,2011
ol,"Suwanee, Georgia",North Gwinnett,78,278,5.2,3,5.6,35,Southern Miss,Garrett Clark,2011
de,"Choctaw, Oklahoma",Choctaw,78,246,,3,5.7,35,Kansas State,Hunter Davis,2011
dt,"Greenwood, Indiana",Center Grove,78,290,,3,5.7,35,Ohio State,Joel Hale,2011
lb,"Guthrie, Oklahoma",Guthrie,78,207,4.7,3,5.7,36,Missouri,Kentrell Brothers,2011
de,"Newtown, Pennsylvania",Council Rock North,78,245,4.7,3,5.7,36,Iowa,John Raymon,2011
rb,"Katy, Texas",Cinco Ranch,78,215,4.6,3,5.7,36,Southern Methodist,K.C. Nlemchi,2011
ol,"St George, Virginia",Blue Ridge,78,260,4.9,3,5.7,36,Clemson,Isaiah Battle,2011
lb,"Arlington, Texas",Arlington,78,220,4.6,3,5.6,36,TCU,Laderice Sanders,2011
db,"Fontana, California",Kaiser,78,193,4.6,3,5.7,36,Nevada,Desman Carter,2011
dt,"Holland, Ohio",Springfield,78,275,4.9,3,5.7,36,Nebraska,Kevin Williams,2011
ol,"Eagle Lake, Florida",Lake Region,78,270,,3,5.6,36,South Florida,Thor Jozwiak,2011
ol,"Lindale, Georgia",Pepperell,78,260,5.3,3,5.6,37,South Carolina,Kyle Harris,2011
rb,"Atlanta, Georgia",Grady,78,191,4.5,3,5.7,37,Kentucky,Marcus Caffey,2011
lb,"Moorpark, California",Moorpark,78,225,,3,5.6,37,Minnesota,Quinn Bauducco,2011
db,"Ocala, Florida",Trinity Catholic,65,186,4.5,3,5.7,37,Florida,Chris Johnson,2011
ath,"Tampa, Florida",Robinson,65,175,,3,5.7,37,Purdue,Frankie Williams,2011
lb,"Dallas, Texas",Skyline,78,210,,3,5.7,37,Oklahoma,Franklin Shannon,2011
dt,"East St. Louis, Illinois",East St. Louis,78,285,,3,5.7,37,Illinois,Clint Tucker,2011
ol,"Midland, Texas",Midland Christian,78,285,5.1,3,5.7,37,TCU,Bobby Thompson,2011
wr,"Dallas, Georgia",North Paulding,78,180,4.5,3,5.7,37,Georgia,Chris Conley,2011
db,"Washington, District of Columbia",H. D. Woodson,78,192,4.5,3,5.7,37,Virginia Tech,Adeboye Aromire,2011
de,"South Jordan, Utah",Bingham,78,250,4.9,3,5.7,37,Brigham Young,Bakker Pritchard,2011
rb,"Los Angeles, California",Loyola,65,180,4.5,3,5.7,38,Arizona,Jared Baker,2011
ath,"Heidelberg, Mississippi",Heidelberg,78,195,,3,5.7,38,Mississippi State,Zachary Jackson,2011
wr,"Fort Lauderdale, Florida",St. Thomas Aquinas,65,170,,3,5.7,38,Miami (FL),Phillip Dorsett,2011
lb,"Indianapolis, Indiana",Warren Central,78,200,,3,5.7,38,Cincinnati,Nick Temple,2011
lb,"Boise, Idaho",Bishop Kelly,78,228,,3,5.6,38,Eastern Washington,Cody McCarthy,2011
de,"Salt Lake City, Utah",Highland,78,240,4.7,3,5.7,38,Oregon State,Desmond Collins,2011
ol,"West Covina, California",South Hills,78,290,,3,5.7,38,Utah,Sioasi Aiono,2011
db,"Tyler, Texas",John Tyler,78,185,4.6,3,5.7,38,TCU,Chris Hackett,2011
db,"Stafford, Virginia",Colonial Forge,78,172,4.4,3,5.7,38,North Carolina,Tim Scott,2011
ol,"New Canaan, Connecticut",New Canaan,78,305,5.9,3,5.6,38,Notre Dame,Conor Hanratty,2011
dt,"Memphis, Tennessee",Whitehaven,78,277,5.2,3,5.7,38,Memphis,Terry Redden,2011
ath,"Jacksonville, Florida",Trinity Christian,65,190,,3,5.7,39,South Carolina,Ahmad Christian,2011
ol,"Austin, Texas",Lake Travis,78,270,,3,5.7,39,Texas,Taylor Doyle,2011
ol,"Jackson, Mississippi",Callaway,78,320,,3,5.6,39,Mississippi,Justin Bell,2011
rb,"Denver, Colorado",Mullen,65,215,4.6,3,5.6,39,Syracuse,Adonis Ameen-Moore,2011
db,"Fort Lauderdale, Florida",Dillard,78,170,,3,5.7,39,Wake Forest,Allen Ramsey,2011
db,"Klein, Texas",Klein,78,174,4.4,3,5.7,39,Utah,Eric Rowe,2011
de,"Fort Wayne, Indiana",Bishop Dwenger,78,257,4.8,3,5.7,39,Notre Dame,Tony Springmann,2011
lb,"Kahuku, Hawaii",Kahuku,78,210,,3,5.7,39,Hawaii,Tigi Hill,2011
dt,"La Habra, California",Whittier Christian,78,275,,3,5.7,39,Boise State,Jeff Worthy,2011
dt,"Olney, Maryland",Good Counsel,78,260,5.2,3,5.7,40,Virginia,Vincent Croce,2011
de,"Palmdale, California",Palmdale,78,245,,3,5.7,40,USC,Steve Dillon,2011
rb,"Lodi, California",Lodi,65,177,4.5,3,5.6,40,Northwestern,Jordan Perkins,2011
lb,"Rochester, New York",Bishop Kearney,78,205,4.5,3,5.7,40,Rutgers,Quentin Gause,2011
ath,"Minnetonka, Minnesota",Minnetonka,78,178,4.4,3,5.7,40,Virginia Tech,James Farrow,2011
db,"Batesville, Mississippi",South Panola,65,185,,3,5.7,40,Mississippi State,Kendrick Market,2011
db,"Madison Heights, Michigan",Madison,65,181,,3,5.7,40,Florida,Valdez Showers,2011
ol,"Daingerfield, Texas",Daingerfield,78,265,4.9,3,5.7,40,Texas A&M,Shayvion Hatten,2011
ol,"Alpharetta, Georgia",Chattahoochee,78,283,,3,5.6,40,Pennsylvania,Matt Kiefer,2011
wr,"Arlington, Texas",Arlington,78,206,4.5,3,5.7,41,Texas,Miles Onyegbule,2011
db,"Plano, Texas",Plano East,78,195,4.5,3,5.7,41,Oklahoma State,Lyndell Johnson,2011
de,"Denton, Texas",Guyer,78,218,4.6,3,5.7,41,Oklahoma State,Jimmy Bean,2011
ol,"Tarpon Springs, Florida",Tarpon Springs,78,265,,3,5.7,41,Georgia,Zach DeBell,2011
dt,"Bradenton, Florida",Manatee,78,275,,3,5.7,41,Iowa State,Quinton Pompey,2011
lb,"Snellville, Georgia",Brookwood,65,220,4.7,3,5.6,41,Syracuse,Cameron Lynch,2011
rb,"Frisco, Texas",Liberty,65,175,,3,5.6,41,Boise State,Jay Ajayi,2011
ath,"Ventura, California",St. Bonaventure,78,200,4.5,3,5.7,41,California,Jalen Jefferson,2011
lb,"Covington, Georgia",Newton,78,215,,3,5.6,41,Virginia,D.J. Hill,2011
db,"Livermore, California",Granada,78,180,4.5,3,5.7,41,Notre Dame,Josh Atkinson,2011
ol,"Rose Hill, Kansas",Rose Hill,78,290,5.2,3,5.6,41,TCU,Brady Foltz,2011
dt,"Lake Butler, Florida",Union County,78,270,,3,5.7,42,Arkansas,Lonnie Gosha,2011
ol,"Moultrie, Georgia",Colquitt County,78,270,,3,5.7,42,Georgia,Xzavier Ward,2011
ol,"Akron, Ohio",Firestone Senior,78,310,5.1,3,5.6,42,Ohio State,Tommy Brown,2011
lb,"Tampa, Florida",Jesuit,78,227,4.7,3,5.6,42,Georgia Tech,Anthony Harrell,2011
de,"Gainesville, Florida",Gainesville,78,240,,3,5.7,42,Tennessee,Jordan Williams,2011
lb,"Templeton, California",Templeton,78,215,,3,5.6,42,Hawaii,Tyler Gray,2011
ath,"Norwalk, California",Norwalk,78,240,4.6,3,5.7,42,UNLV,Elijhaa Penny,2011
rb,"Gilmer, Texas",Gilmer,65,205,,3,5.6,42,Stephen F. Austin,Gus Johnson,2011
wr,"Allen, Texas",Allen,78,191,,3,5.7,42,Baylor,Jonathon Lee,2011
db,"Baldwin Park, California",Baldwin Park,65,185,,3,5.7,42,Portland State,Demetrius Jackson,2011
db,"Windsor, Ontario",WF Herman,78,180,4.6,3,5.7,42,Michigan State,Arjen Colquhoun,2011
rb,"Houston, Texas",Cy-Creek,65,177,,3,5.6,43,Baylor,Jermichael Selders,2011
lb,"Miami, Florida",Coral Park,78,215,,3,5.6,43,Florida State,Arrington Jenkins,2011
ol,"Marietta, Georgia",Pope,78,313,5.4,3,5.6,43,Auburn,Thomas O'Reilly,2011
ol,"Alexandria, Virginia",T C Williams,78,283,5.1,3,5.7,43,Virginia,Jay Whitmire,2011
de,"Union, South Carolina",Union,78,230,4.9,3,5.6,43,Wake Forest,Desmond Floyd,2011
db,"Arlington, Texas",Martin,65,185,4.5,3,5.6,43,Texas A&M,Devonta Burns,2011
ath,"Greensburg, Louisiana",St. Helena,78,180,4.6,3,5.7,43,Memphis,Ryan Byrd,2011
db,"Miami, Florida",Miami Central,65,170,,3,5.7,43,Miami (FL),Thomas Finnie,2011
dt,"Copperas Cove, Texas",Copperas Cove,78,268,,3,5.6,43,Baylor,Trevor Valdez,2011
wr,"Miami, Florida",Miami Central,65,181,,3,5.7,43,Louisville,Charles Gaines Jr.,2011
lb,"Pensacola, Florida",Catholic,78,210,,3,5.6,44,Kentucky,Demarius Rancifer,2011
db,"Long Beach, California",Poly,65,158,4.5,3,5.7,44,California,Kameron Jackson,2011
wr,"Denton, Texas",Guyer,65,163,,3,5.7,44,Oklahoma State,Josh Stewart,2011
ol,"Dalton, Georgia",Dalton,78,315,,3,5.7,44,Georgia,Watts Dantzler,2011
ol,"Miami, Florida",Miami Central,78,310,,3,5.6,44,West Virginia,Marquis Lucas,2011
db,"Imperial, Pennsylvania",West Allegheny,78,195,,3,5.6,44,Wisconsin,Mike Caputo,2011
lb,"Naperville, Illinois",Naperville North,78,235,,3,5.6,44,Boston College,Nick Lifka,2011
rb,"Wichita, Kansas",Wichita Heights,78,205,,3,5.6,44,Kansas,Dreamius Smith,2011
de,"Lakewood, Ohio",St. Edward,78,225,,3,5.6,44,Northwestern,Deonte Gibson,2011
ath,"Duncan, Oklahoma",Duncan,78,210,,3,5.7,44,Arizona,Domonique Petties,2011
dt,"Fort Pierce, Florida",Westwood,78,285,,3,5.6,44,UCF,Demetris Anderson,2011
ol,"Lexington, Kentucky",Bryan Station,78,275,4.9,3,5.7,45,Kentucky,Darrian Miller,2011
ol,"Bentonville, Arkansas",Bentonville,78,315,5.4,3,5.6,45,Arkansas,Marcus Danenhauer,2011
dt,"Woodville, Mississippi",Wilkinson County,78,280,5.3,3,5.6,45,Mississippi State,James Maiden,2011
de,"Coconut Creek, Florida",North Broward,78,260,,3,5.6,45,Florida,Tevin Westbrook,2011
rb,"Saint Louis, Missouri",DeSmet,65,180,4.4,3,5.6,45,Oregon State,Malcolm Agnew,2011
ath,"Seffner, Florida",Armwood,78,192,,3,5.7,45,Vanderbilt,Joshua Grady,2011
db,"Moreno Valley, California",Rancho Verde,65,165,4.6,3,5.7,45,USC,Ryan Henderson,2011
wr,"DeSoto, Texas",DeSoto,78,185,4.5,3,5.7,45,TCU,David Porter III,2011
lb,"Walnut, Mississippi",Walnut,78,212,,3,5.6,45,Mississippi State,Shaquille Perry,2011
lb,"Taylor, Pennsylvania",Riverside,78,229,,3,5.6,45,Akron,Nick Rossi,2011
db,"Missouri City, Texas",Elkins,65,187,4.5,3,5.6,45,Rice,Jaylon Finner,2011
ath,"Redondo Beach, California",Mira Costa,78,260,,3,5.6,46,USC,J.R. Tavai,2011
wr,"Oak Ridge, North Carolina",Oak Ridge Military Academy,78,199,4.5,3,5.7,46,Maryland,Nigel King,2011
dt,"Las Cruces, New Mexico",Mayfield,78,280,,3,5.6,46,Michigan State,Matthew Ramondo,2011
lb,"Steubenville, Ohio",Steubenville,78,185,4.5,3,5.6,46,West Virginia,Shaquille Petteway,2011
ol,"Athens, Georgia",Clarke Central,78,305,5.2,3,5.7,46,Tennessee,Alan Posey,2011
db,"Spartanburg, South Carolina",Spartanburg,65,175,4.4,3,5.7,46,South Carolina,Ronnie Martin,2011
de,"Upper Marlboro, Maryland",Wise,78,230,,3,5.6,46,Florida International,Giovani Francois,2011
db,"Winona, Mississippi",Winona,78,188,4.5,3,5.6,46,Mississippi,Chelarvez Brown,2011
rb,"Compton, California",Dominguez,78,179,,3,5.6,46,Hawaii,Will Gregory,2011
wr,"Hollywood, Florida",Chaminade Madonna,78,173,,3,5.7,47,Boston College,Curt Evans,2011
dt,"Bronx, New York",Christopher Columbus,78,290,,3,5.6,47,Rutgers,Al Page,2011
rb,"Stone Mountain, Georgia",Stephenson,65,190,4.6,3,5.6,47,South Florida,Willie Davis,2011
db,"Port St Lucie, Florida",Treasure Coast,78,185,4.6,3,5.6,47,Florida State,Lamarcus Brutus,2011
lb,"Rossville, Georgia",Ridgeland,78,210,4.5,3,5.6,47,South Carolina,Mason Harris,2011
ol,"Cincinnati, Ohio",Finneytown,78,292,5.5,3,5.7,47,Michigan State,Donavon Clark,2011
de,"Rochester, Illinois",Rochester,78,220,4.6,3,5.6,47,Iowa,Riley McMinn,2011
lb,"Sweet Water, Alabama",Sweet Water,78,215,4.5,3,5.6,48,Auburn,Chris Landrum,2011
wr,"Chesapeake, Virginia",Oscar Smith,78,204,,3,5.7,48,Arkansas,Quinta Funderburk,2011
db,"Tyler, Texas",Tyler Lee,78,198,4.5,3,5.6,48,Missouri,Cortland Browning,2011
de,"Newport Beach, California",Newport Harbor,78,254,,3,5.6,48,Stanford,J.B. Salem,2011
db,"McDonough, Georgia",Ola,78,174,,3,5.6,48,Stanford,Ra'Chard Pippens,2011
de,"Rock Hill, South Carolina",Northwestern,78,262,,3,5.6,49,Clemson,Roderick Byers,2011
ol,"Traverse City, Michigan",West,78,270,5.2,3,5.7,49,Oregon,Jacob Fisher,2011
wr,"Dayton, Ohio",Jefferson,78,210,4.5,3,5.7,49,Indiana,Cody Latimer,2011
db,"Miramar, Florida",Miramar,65,184,4.5,3,5.6,49,Minnesota,Steven Montgomery,2011
lb,"Snellville, Georgia",South Gwinnett,78,190,4.7,3,5.6,49,South Carolina,Edward Muldrow,2011
db,"Dublin, Georgia",West Laurens,65,170,,3,5.6,49,Middle Tennessee State,Rodney O'Neal,2011
rb,"Franklinton, Louisiana",Franklinton,65,198,,3,5.6,49,Mississippi State,Josh Robinson,2011
dt,"South Jordan, Utah",Bingham,78,265,5.5,3,5.6,49,Brigham Young,Kesni Tausinga,2011
ol,"Euless, Texas",Trinity,78,280,,3,5.7,50,Oklahoma,Nila Kasitati,2011
dt,"Orlando, Florida",Olympia,78,270,,3,5.6,50,South Carolina,Deon Green,2011
lb,"Los Angeles, California",Dorsey,78,178,4.7,3,5.6,50,Washington,Matthew Lyons,2011
db,"Stone Mountain, Georgia",Stephenson,65,165,4.5,3,5.6,50,Duke,Jared Boyd,2011
de,"Columbus, Ohio",DeSales,78,250,,3,5.6,50,Michigan,Chris Rock,2011
wr,"DeSoto, Texas",DeSoto,78,185,4.4,3,5.7,50,TCU,Cameron White,2011
db,"Bellevue, Washington",Bellevue,78,189,4.6,3,5.6,50,Hawaii,Kendrick Van Ackeren,2011
rb,"Santa Rosa, California",Maria Carrillo,65,206,,3,5.6,50,San Diego State,Sam Atoe,2011
de,"Van Nuys, California",Montclair Prep,78,270,,3,5.6,51,Colorado,Stephan Nembot,2011
wr,"Vernon Hills, Illinois",Vernon Hills,78,185,,3,5.7,51,Ohio State,Evan Spencer,2011
ol,"Arvada, Colorado",Arvada West,78,273,5.3,3,5.7,51,Colorado,Marc Mustoe,2011
db,"Atlanta, Georgia",Westlake,65,200,,3,5.6,51,Duke,Chris Tavarez,2011
dt,"Lakeland, Florida",Tenoroc,78,270,,3,5.6,51,Florida State,Terry Bell,2011
db,"Houston, Texas",St. Pius X,65,176,4.4,3,5.6,51,TCU,Kolby Griffin,2011
lb,"Cape Coral, Florida",Cape Coral,78,200,4.5,3,5.6,51,South Florida,Edsel Caprice,2011
rb,"Washington, District of Columbia",Dunbar,65,174,4.7,3,5.6,51,West Virginia,Vernard Roberts,2011
dt,"Claremont, California",Claremont,78,275,,3,5.6,52,UCLA,Brandon Tuliaupupu,2011
wr,"Greensboro, North Carolina",Northern Guilford,78,194,4.5,3,5.7,52,California,Maurice Harris,2011
ol,"Hurricane, Utah",Hurricane,78,278,4.9,3,5.7,52,Utah,Daniel Nielson,2011
db,"Deridder, Louisiana",Deridder,65,174,,3,5.6,52,Texas A&M,Deshazor Everett,2011
db,"Lauderdale Lakes, Florida",Boyd Anderson,65,174,,3,5.6,52,Florida International,Corey Tindal,2011
de,"Dublin, Ohio",Coffman,78,270,4.8,3,5.6,52,Notre Dame,Brad Carrico,2011
wr,"St. Matthews, South Carolina",Calhoun County,78,195,4.6,3,5.7,53,South Carolina,Shamier Jeffery,2011
de,"Valdosta, Georgia",Valdosta,78,240,,3,5.6,53,Marshall,Jarquez Samuel,2011
ol,"Canadian, Texas",Canadian,78,270,5.3,3,5.7,53,Missouri,Taylor Chappell,2011
db,"Bamberg, South Carolina",Bamberg-Ehrhardt,65,202,4.5,3,5.6,53,Illinois,Zeph Grimes,2011
db,"Oak Lawn, Illinois",Richards,65,165,,3,5.6,53,Northwestern,Jarrell Williams,2011
rb,"St. Louis, Missouri",Chaminade,65,173,4.4,3,5.6,53,Iowa State,Robert Standard,2011
dt,"Springdale, Arkansas",Shiloh Christian,78,255,4.9,3,5.6,53,Kansas State,Samuel Harvill,2011
wr,"Waxhaw, North Carolina",Marvin Ridge,78,180,4.5,3,5.7,54,South Carolina,K.J. Brent,2011
rb,"Fayetteville, Georgia",Whitewater,65,202,,3,5.6,54,Kentucky,Josh Clemons,2011
ol,"Nacogdoches, Texas",Nacogdoches,78,250,4.8,3,5.7,54,Oklahoma State,Devin Davis,2011
lb,"Orrville, Ohio",Orrville,78,218,4.7,3,5.6,54,Nebraska,Max Pirman,2011
de,"Mesa, Arizona",Mountain View,78,237,4.9,3,5.6,54,Oregon,Sam Kamp,2011
db,"Atlanta, Georgia",Westlake,65,175,4.5,3,5.6,54,Stanford,Ronnie Harris,2011
ol,"Lake Worth, Florida",Park Vista,78,280,5.1,3,5.7,55,Wake Forest,Cody Preble,2011
dt,"Americus, Georgia",Americus Sumter,78,280,4.9,3,5.6,55,Georgia Southern,Jonathan Battle,2011
db,"Jasper, Alabama",Walker,65,160,,3,5.6,55,Vanderbilt,Jacquese Kirk,2011
rb,"Texarkana, Texas",Liberty-Eylau,78,218,4.6,3,5.6,55,Oregon,Tra Carson,2011
wr,"Irving, Texas",Irving Macarthur School,65,180,4.6,3,5.7,55,Oklahoma State,Johnny Haynes,2011
lb,"Fresno, California",Bullard,78,185,,3,5.6,55,North Dakota,Aarin Smith,2011
ol,"Lexington, Kentucky",Lexington Christian Academy,78,305,,3,5.7,56,Kentucky,Zach West,2011
wr,"Madison, Alabama",Bob Jones,78,185,4.5,3,5.7,56,Mississippi,Collins Moore,2011
lb,"Kennesaw, Georgia",North Cobb,78,220,4.5,3,5.6,56,UCF,Troy Gray,2011
dt,"Gainesville, Florida",Gainesville,78,252,,3,5.6,56,Tennessee,Trevarris Saulsberry,2011
de,"Sammamish, Washington",Skyline,78,225,4.7,3,5.6,56,Washington,Connor Cree,2011
db,"Houma, Louisiana",Vandebilt Catholic,78,172,,3,5.6,56,Southern Methodist,Daren Kitchen,2011
db,"Lakeside, Arizona",Blue Ridge,78,193,4.5,3,5.6,56,California,Jordan Morgan,2011
de,"Carlsbad, California",La Costa Canyon,78,240,4.7,3,5.6,57,Kansas State,Ian Seau,2011
lb,"Tampa, Florida",Freedom,78,216,,3,5.6,57,Mississippi,Keith Lewis,2011
db,"Tyrone, Georgia",Sandy Creek,65,170,,3,5.6,57,UCF,Bruce Dukes,2011
ol,"Ridgefield, Connecticut",Ridgefield,78,280,5.0,3,5.7,57,Florida,Tommy Jordan,2011
db,"Valdosta, Georgia",Lowndes,78,180,,3,5.6,57,Tennessee,Geraldo Orta,2011
dt,"Rayville, Louisiana",Rayville,78,270,,3,5.6,57,Missouri,Gerrand Johnson,2011
wr,"Massillon, Ohio",Washington,78,175,,3,5.7,58,Ohio State,Devin Smith,2011
ol,"New Orleans, Louisiana",St. Augustine,78,305,,3,5.7,58,LSU,Jonah Austin,2011
db,"Vero Beach, Florida",Vero Beach,78,200,4.6,3,5.6,58,Vanderbilt,Larry Franklin,2011
dt,"Louisville, Kentucky",Fern Creek,78,305,,3,5.6,58,Louisville,Jamon Brown,2011
lb,"Hutchinson, Kansas",Hutchinson,78,195,4.5,3,5.6,58,Kansas,Ben Heeney,2011
db,"Cedar Rapids, Iowa",Washington,65,162,4.4,3,5.6,58,Northern Iowa,Alex Carr,2011
de,"Shawnee Mission, Kansas",Shawnee Mission Northwest,78,234,,3,5.6,58,Minnesota,Drew Goodger,2011
db,"Cleveland, Georgia",White County,78,190,4.6,3,5.6,59,Kentucky,Ashely Lowery,2011
db,"Mobile, Alabama",Vigor,65,175,4.5,3,5.6,59,Kentucky,Eric Dixon,2011
dt,"San Antonio, Texas",Macarthur,78,295,5.1,3,5.6,59,Oklahoma State,Ashaad Mabry,2011
lb,"Powder Springs, Georgia",Mceachern,78,215,,3,5.6,59,Connecticut,Jefferson Ashiru,2011
de,"Waco, Texas",Midway,78,260,,3,5.6,59,Baylor,Beau Blackshear,2011
ol,"Kirtland, Ohio",Lake Catholic,78,242,4.8,3,5.7,59,Notre Dame,Chase Hounshell,2011
wr,"Inglewood, California",Inglewood,78,190,4.5,3,5.7,59,Arizona,Patrick Onwuasor,2011
dt,"Jesup, Georgia",Wayne County,78,290,,3,5.6,60,Florida State,Tre Jackson,2011
db,"White Castle, Louisiana",White Castle,78,190,4.6,3,5.6,60,LSU,Ronald Martin,2011
db,"Bryan, Texas",Bryan,78,195,4.6,3,5.6,60,Utah,Joseph Bryant,2011
lb,"Lakewood, California",Lakewood,78,215,,3,5.6,60,Oregon,Rahim Cassell,2011
de,"Grand Prairie, Texas",South Grand Prairie,78,240,4.6,3,5.6,60,UTEP,Roy Robertson,2011
wr,"Salt Lake City, Utah",Highland,78,195,4.5,3,5.7,60,Utah,Nate Fakahafua,2011
ol,"Memphis, Tennessee",Wooddale,78,310,,3,5.6,60,Louisville,Ryan Mack,2011
ath,"Folsom, California",Folsom,65,185,4.5,3,5.6,60,Stanford,Jordan Richards,2011
db,"Hollywood, Florida",Chaminade Madonna,65,185,4.4,3,5.6,61,Rutgers,Johnathan Aiken,2011
lb,"Lithonia, Georgia",Lithonia,78,205,,3,5.6,61,South Carolina,Cedrick Cooper,2011
wr,"Hyattsville, Maryland",Northwestern Senior,78,200,,3,5.7,61,New Mexico,Daniel Adams,2011
ol,"Columbus, Georgia",Carver,78,295,,3,5.6,61,South Carolina,Quincy McKinney,2011
lb,"Miami, Florida",Belen Jesuit Prep,78,235,,3,5.6,62,Georgia Tech,Nick Menocal,2011
wr,"Cleveland, Ohio",Glenville Academic Campus,65,147,4.4,3,5.7,62,Indiana,Shane Wynn,2011
db,"Naples, Florida",Lely,65,170,4.4,3,5.6,62,Maryland,Makinton Dorleant,2011
ol,"Hazlet, New Jersey",Raritan,78,280,5.0,3,5.6,62,Northwestern,Shane Mertz,2011
ath,"Jacksonville, Florida",Raines,78,198,4.7,3,5.6,62,Florida International,Elijah Maxey,2011
ol,"DeSoto, Texas",DeSoto,78,254,,3,5.6,63,Texas,Marcus Hutchins,2011
wr,"Snellville, Georgia",Brookwood,65,170,,3,5.7,63,Michigan State,Andre Sims Jr.,2011
ath,"Corona, California",Eleanor Roosevelt,78,235,,3,5.6,63,San Jose State,Sam Boyd,2011
db,"Lafayette, Louisiana",Acadiana,65,190,4.5,3,5.6,63,LSU,Micah Eugene,2011
lb,"Salt Lake City, Utah",Cottonwood Senior,78,203,,3,5.6,63,Navy,Anthony Lewis,2011
wr,"East St. Louis, Illinois",East St. Louis,78,194,4.4,3,5.7,64,Arkansas,Keante Minor,2011
db,"Coppell, Texas",Coppell,78,175,4.5,3,5.6,64,Oklahoma,Bennett Okotcha,2011
lb,"Mobile, Alabama",B. C. Rain,78,250,4.7,3,5.6,64,Auburn,Devaunte Sigler,2011
ol,"Cincinnati, Ohio",Sycamore,78,250,5.5,3,5.6,64,Cincinnati,Justin Murray,2011
ath,"Grandview, Texas",Grandview,65,185,4.5,3,5.6,64,Houston,Daniel Spencer,2011
ol,"La Mirada, California",La Mirada,78,305,5.1,3,5.6,65,Kansas,Bryan Peters,2011
wr,"Orlando, Florida",Dr. Phillips,78,205,4.5,3,5.7,65,Bowling Green,Chris Gallon,2011
ath,"Lancaster, California",Paraclete,78,215,5.0,3,5.6,65,Oregon State,Lavonte Barnett,2011
lb,"Dallas, Texas",Skyline,78,213,,3,5.6,65,Kansas State,Mike Moore,2011
lb,"San Diego, California",Rancho Bernardo,78,215,,3,5.6,66,UCLA,Aaron Wallace Jr.,2011
ol,"Indianapolis, Indiana",Bishop Chatard,78,260,,3,5.6,66,Notre Dame,Nick Martin,2011
ol,"Midlothian, Virginia",Manchester,78,288,5.4,3,5.6,67,Virginia Tech,Jake Goins,2011
lb,"Atlanta, Georgia",North Atlanta,78,218,4.6,3,5.6,67,Miami (FL),Eddie Johnson,2011
wr,"Miami, Florida",Coral Park,78,210,,3,5.7,67,Michigan State,Juwan Caesar,2011
wr,"Leesburg, Georgia",Lee County,78,198,,3,5.7,68,Georgia,Sanford Seay,2011
ath,"Palmdale, California",Palmdale,78,195,,3,5.6,49,Arizona,David Richards,2011
ol,"Neptune Beach, Florida",Fletcher,78,250,,3,5.6,68,Florida International,Derrick Thorpe,2011
ol,"Palatine, Illinois",Fremd,78,262,4.8,3,5.6,69,Northwestern,Jack Konopka,2011
