position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
lb,"Miami, Florida",Carol City,78,243,4.7,3,5.5,33,Florida A&M,Vernon Wilder,2004
de,"The Woodlands, Texas","",78,245,4.9,3,5.5,34,Northwestern,Kevin Mims,2004
db,"Pottstown, Pennsylvania","",78,175,4.5,3,5.6,34,Virginia,Chris Gorham,2004
rb,"Lakeland, Florida",George Jenkins,65,180,4.4,3,5.6,34,Iowa State,Tyease Thompson,2004
wr,"Chandler, Arizona",Hamilton,78,205,4.5,3,5.7,34,Arizona State,Myrio Davis,2004
ath,"Rockingham, North Carolina",Richmond County,78,193,4.5,3,5.6,34,Georgia,Jamar Bryant,2004
dt,"Destrehan, Louisiana","",78,285,4.9,3,5.6,34,Georgia Tech,Darryl Richard,2004
db,"Carson, California",Carson,78,180,4.4,3,5.5,34,Washington,Chet Sanders,2004
lb,"Brantley, Alabama","",78,200,4.6,3,5.5,34,Alabama,Marcel Stamps,2004
ol,"Edison, New Jersey",JP Stevens,78,285,5.0,3,5.5,34,Rutgers,Jeremy Zuttah,2004
ol,"Dover, Ohio",Dover,78,280,5.0,3,5.6,34,Notre Dame,Chauncey Incarnato,2004
lb,"Mission Viejo, California",Mission Viejo,78,240,4.8,3,5.5,34,Washington State,Jed Collins,2004
ath,"The Woodlands, Texas","",78,212,4.3,3,5.6,35,Texas A&M,Samson Taylor,2004
ol,"Omaha, Nebraska",Millard North,78,300,5.4,3,5.5,35,Iowa,Seth Olsen,2004
lb,"Burlington, Iowa",Burlington,78,230,4.8,3,5.5,35,Iowa,Mitch King,2004
wr,"Ft. Walton Beach, Florida",Choctawhatchee,78,185,4.4,3,5.6,35,Alabama,D.J. Hall,2004
lb,"Vista, California","",78,215,4.7,3,5.5,35,San Diego State,Russell Allen,2004
db,"Gainesville, Texas","",78,180,4.5,3,5.6,35,Texas Tech,Darcel McBath,2004
rb,"Lilburn, Georgia",Parkview,65,188,4.4,3,5.5,35,Auburn,Brad Lester,2004
db,"Clarinda, Iowa",Clarinda,78,200,4.6,3,5.5,35,Iowa State,Adam Carper,2004
dt,"Memphis, Tennessee",Christian Brothers,78,260,4.8,3,5.6,35,Mississippi,Corey Mills,2004
ol,"Portsmouth, Ohio","",78,308,5.0,3,5.6,35,Penn State,Gerald Cadogan,2004
ath,"Sugar Land, Texas",Austin,78,190,4.4,3,5.6,36,Arizona State,Michael Jones,2004
wr,"Austin, Texas","",78,188,4.5,3,5.6,36,Oklahoma,Fred Strong,2004
dt,"Greenbelt, Maryland",Eleanor Roosevelt,78,300,4.8,3,5.6,36,Maryland,Jared Gaither,2004
ol,"Pacific Palisades, California",Palisades,78,308,5.2,3,5.6,36,Oregon,Geoffrey Schwartz,2004
db,"Adamsville, Alabama",Minor,65,188,4.4,3,5.5,36,Florida State,Darius McClure,2004
lb,"Edgard, Louisiana",West St. John,78,225,4.7,3,5.5,36,LSU,Quinn Johnson,2004
lb,"Baldwin, Louisiana",West St. Mary,78,205,4.5,3,5.5,36,LSU,Harry Coleman,2004
ol,"Mansfield, Texas",Mansfield Summit,78,290,4.9,3,5.5,36,North Carolina,Thomas Nyaoga,2004
db,"Old Mill, Maryland","",78,180,4.5,3,5.5,36,Maryland,Kevin Barnes,2004
dt,"Hoover, Alabama","",78,255,4.8,3,5.5,36,Alabama,Curtis Dawson,2004
wr,"Waco, Texas","",65,177,4.5,3,5.6,37,Texas A&M,Tory Degrate,2004
dt,"Miami, Florida",Booker T. Washington,78,338,5.2,3,5.6,37,Miami (FL),Antonio Dixon,2004
ath,"Fort Pierce, Florida",John Carroll,78,175,4.4,3,5.6,37,Kansas State,Cedric Wilson,2004
ol,"Stockton, California",St. Mary's,78,280,4.8,3,5.5,37,California,John Gibson,2004
ol,"Sumter, South Carolina",Sumter,78,310,5.2,3,5.5,37,South Carolina,James Thompson,2004
rb,"West Des Moines, Iowa",Valley High School,65,205,4.5,3,5.5,37,Iowa State,Jason Scales,2004
db,"Franklinton, Louisiana","",78,180,4.6,3,5.5,37,LSU,Curtis Taylor,2004
db,"Los Alamitos, California",Los Alamitos,78,180,4.5,3,5.5,37,Arizona,Antoine Cason,2004
lb,"Green Cove Springs, Florida",Clay,78,225,4.6,3,5.5,37,Purdue,Cliff Avril,2004
de,"Weldon, North Carolina","",78,260,4.8,3,5.5,37,North Carolina,Kentwan Balmer,2004
lb,"McKeesport, Pennsylvania",McKeesport,78,245,4.7,3,5.5,37,Penn State,Dontey Brown,2004
wr,"La Marque, Texas","",78,185,4.4,3,5.6,38,Texas A&M,Keith Dickerson,2004
ath,"DeSoto, Texas","",78,194,4.5,3,5.5,38,Colorado,Patrick Williams,2004
de,"Dallas, Texas",Carter,78,240,4.7,3,5.5,38,Tulane,Ryan Johnson,2004
db,"Atlanta, Georgia",Mays,78,186,4.5,3,5.5,38,Mississippi State,Corey Spells,2004
rb,"Cleveland, Tennessee","",78,195,4.5,3,5.5,38,Chattanooga,Levonte Barber,2004
lb,"Woodland Hills, California",Taft,78,205,4.6,3,5.5,38,Oregon State,Wallace Bates,2004
db,"Lansdale, Pennsylvania",North Penn,78,185,4.5,3,5.5,38,Boston College,Kevin Akins,2004
ol,"Carson, California",Carson,78,293,5.0,3,5.5,38,California,Norris Malele,2004
ol,"Glens Falls, New York","",78,285,5.1,3,5.5,38,Boston College,Justin Tougas,2004
dt,"McLeansville, North Carolina",NE Guilford,78,266,5.0,3,5.6,38,Maryland,Dennis Marsh,2004
db,"Garland, Texas","",65,175,4.4,3,5.5,39,Iowa State,Bobby Chalk,2004
wr,"San Antonio, Texas",Taft,78,175,4.5,3,5.6,39,TCU,Otis McDaniel,2004
lb,"Chagrin Falls, Ohio",Kenston,78,220,4.6,3,5.5,39,Iowa,Anton Narinskiy,2004
ol,"Camden, New Jersey",Wilson,78,300,5.1,3,5.5,39,Iowa,Nyere Aumaitre,2004
rb,"Arcadia, Florida",De Soto,78,180,4.4,3,5.5,39,Clemson,Chris Clemons,2004
dt,"Columbia, South Carolina",Ridge View,78,295,5.2,3,5.6,39,Clemson,Dorrel Scott,2004
db,"Little Rock, Arkansas",Pulaski Academy,65,180,4.4,3,5.5,39,North Carolina,Stephen Green,2004
ath,"Westlake Village, California",Westlake,78,220,4.6,3,5.5,39,USC,Michael Stuart,2004
de,"Tulsa, Oklahoma",Booker T. Washington,78,241,4.6,3,5.5,39,Arkansas,Michael Tate,2004
ol,"Mount Carmel, Pennsylvania","",78,285,5.1,3,5.5,39,Ohio State,Jon Skinner,2004
wr,"Chicago, Illinois",Prosser,65,175,4.4,3,5.6,40,Purdue,Fabian Martin,2004
ol,"Coppell, Texas","",78,260,4.8,3,5.5,40,Oklahoma,Cameron Schacht,2004
dt,"Union, South Carolina","",78,285,4.9,3,5.6,40,North Carolina,Bryon Bishop,2004
db,"Trotwood, Ohio",Madison Comprehensive,78,205,4.5,3,5.5,40,Cincinnati,Tyjuan Jones,2004
ol,"Lovejoy, Georgia","",78,290,4.7,3,5.5,40,Tennessee,Anthony Parker,2004
rb,"Benoit, Mississippi",Ray Brooks,78,205,4.4,3,5.5,40,Mississippi,Lavarus Giles,2004
db,"Fort Campbell, Kentucky","",78,200,4.5,3,5.5,40,Kentucky,Marcus McClinton,2004
de,"Charlotte, North Carolina",Christian,78,235,4.8,3,5.5,40,Wake Forest,Jeremy Thompson,2004
db,"Dallas, Texas",Adamson,78,210,4.4,3,5.5,41,Tulsa,Tyvenskie Page,2004
de,"Tulsa, Oklahoma",East Central,78,276,4.7,3,5.5,41,Colorado,Chris Todd,2004
ath,"Shaker Heights, Ohio","",65,173,4.4,3,5.5,41,Michigan State,Michael Bell,2004
db,"West Hills, California",Chaminade,78,190,4.4,3,5.5,41,UCLA,Marcus Everett,2004
ol,"Loris, South Carolina","",78,265,5.1,3,5.5,41,South Carolina,Jeremy Burgess,2004
wr,"St. Louis, Missouri",Vashon,78,175,4.5,3,5.6,41,Missouri,William Franklin,2004
dt,"Decatur, Georgia",Southwest Dekalb,78,280,4.9,3,5.6,41,Tulane,Frank Morton,2004
ol,"Henning, Tennessee",Ripley,78,285,4.9,3,5.5,41,Tennessee,Ramon Foster,2004
rb,"Lake City, Florida",Columbia,65,190,4.5,3,5.5,41,South Florida,Andre Copeland,2004
lb,"Lakewood, Colorado","",78,230,4.5,3,5.5,41,Oregon,John Bacon,2004
wr,"Hyattsville, Maryland",DeMatha,65,175,4.4,3,5.6,42,Florida,Derrick McPhearson,2004
dt,"Texarkana, Arkansas","",78,283,5.0,3,5.6,42,Arkansas,Freddie Barnett,2004
ol,"Andale, Kansas","",78,301,5.3,3,5.5,42,Kansas State,Gerard Spexarth,2004
db,"Hiram, Georgia","",78,190,4.5,3,5.5,42,Georgia,Antonio Sims,2004
rb,"Plymouth, Minnesota",Wayzata,78,187,4.5,3,5.5,42,Minnesota,Dominique Barber,2004
de,"Coalmont, Tennessee",Grundy Co.,78,265,4.7,3,5.5,42,South Carolina,Kevin Mainord,2004
db,"Sweeny, Texas",Sweeny,65,178,4.4,3,5.5,42,Arkansas,Shedrick Johnson,2004
wr,"Tulsa, Oklahoma",Washington,78,200,4.4,3,5.6,43,Tulsa,Damahco Ousley,2004
rb,"Monroe, North Carolina",Monroe,78,195,4.5,3,5.5,43,South Carolina,Albert Ashcraft,2004
ath,"Akron, Ohio",Buchtel,65,175,4.5,3,5.5,43,Pittsburgh,Steve Walker,2004
db,"New Madrid, Missouri",New Madrid Co Central,78,205,4.5,3,5.5,43,Arkansas State,Edgar Givens,2004
db,"Harbor City, California",Narbonne,78,187,4.5,3,5.5,43,UNLV,Jeff Brown,2004
dt,"Schertz, Texas",Clemens,78,295,5.3,3,5.6,43,Arizona,Yaniv Barnett,2004
ol,"Secaucus, New Jersey","",78,279,5.0,3,5.5,43,Penn State,Austin Hinton,2004
de,"Morristown, Tennessee",West,78,258,4.7,3,5.5,43,Alabama,Brandon Fanney,2004
ol,"Phoenix, Arizona",Pinnacle,78,280,5.2,3,5.5,43,Stanford,Benjamin Muth,2004
wr,"Pomona, California",Pomona,78,195,4.5,3,5.6,44,Michigan,Keston Cheathem,2004
db,"Lamar, South Carolina","",78,190,4.6,3,5.5,44,Clemson,Michael Hamlin,2004
ath,"Federal Way, Washington",Decatur,78,200,4.4,3,5.5,44,Washington,Darin Harris,2004
db,"Detroit, Michigan","",65,182,4.5,3,5.5,44,Michigan State,Eric Hines,2004
dt,"Nanakuli, Hawaii",Nanakuli,78,310,5.2,3,5.6,44,Hawaii,Keala Watson,2004
ol,"Alpharetta, Georgia",Chattahoochee,78,305,4.9,3,5.5,44,Kansas State,John Hafferty,2004
de,"Roxboro, North Carolina",Person High,78,260,4.6,3,5.5,44,North Carolina State,Lamarte McGhee,2004
rb,"Dayton, Ohio",Jefferson,65,196,4.4,3,5.5,44,West Virginia,Pernell Williams,2004
ol,"Mchanisburg, Pennsylvania",Cumberland Valley,78,310,5.1,3,5.5,44,Penn State,Wyatt Bowman,2004
ath,"Dallas, Texas",St. Mark's,78,190,4.5,3,5.5,45,Texas,Kenton Thornton,2004
db,"Garfield Heights, Ohio",Garfield Heights,65,193,4.4,3,5.5,45,Michigan State,Tony Howard,2004
dt,"Bamberg, South Carolina",Bamberg-Ehrhardt,78,275,4.7,3,5.6,45,South Carolina,Matt Raysor,2004
db,"Erie, Pennsylvania",Erie Cathedral Prep,78,189,4.4,3,5.5,45,Michigan State,Tom Dance,2004
ol,"Kamuela, Hawaii",Hawaii Prep,78,280,5.2,3,5.5,45,Oregon,Max Unger,2004
de,"Detroit, Michigan",Renaissance,78,233,4.8,3,5.5,45,Notre Dame,Ronald Talley,2004
rb,"Melbourne, Florida","",78,210,4.4,3,5.5,45,Oklahoma State,Mike Hamilton,2004
wr,"Southfield, Michigan","",78,195,4.5,3,5.6,45,Indiana,Isaac Price,2004
ol,"Colorado Springs, Colorado",U.S. Air Force Prep,78,310,5.2,3,5.5,45,Air Force,Matt Slauson,2004
db,"Aliquippa, Pennsylvania",Aliquippa,78,180,4.5,3,5.5,46,Pittsburgh,Darrelle Revis,2004
ath,"Daytona Beach, Florida",Mainland,65,180,4.4,3,5.5,46,North Carolina,Vince Wilson,2004
rb,"Hallandale, Florida","",78,224,4.5,3,5.5,46,Michigan State,Leon Pennington Jr.,2004
ol,"Lafayette, Louisiana",St. Thomas More,78,320,5.4,3,5.5,46,Florida State,Geoff Berniard,2004
db,"Oxnard, California",Hueneme,78,200,4.4,3,5.5,46,USC,Josh Pinkard,2004
wr,"Boutte, Louisiana",Hahnville,65,185,4.4,3,5.6,46,West Virginia,Darius Reynaud,2004
ol,"Willingboro, New Jersey",Willingboro H.S.,78,273,4.9,3,5.5,46,Tennessee,Ell Ash,2004
dt,"Honolulu, Hawaii",Campbell,78,255,,3,5.5,46,Colorado,David Veikune,2004
de,"Superior, Montana",Superior,78,260,5.0,3,5.5,46,Washington State,Colin Donovan,2004
rb,"Clifton, Virginia",Centreville,65,170,4.4,3,5.5,47,Syracuse,Daniel Bailey,2004
dt,"Irvington, New Jersey","",78,285,4.9,3,5.5,47,Minnesota,Nhemie Theodore,2004
db,"Youngstown, Ohio",Cardinal Mooney,78,195,4.5,3,5.5,47,Michigan State,Ron Stoops,2004
ol,"Longview, Texas",Spring Hill,78,290,5.2,3,5.5,47,Texas Tech,David Chatterton,2004
lb,"Los Angeles, California",Dorsey,78,240,4.6,3,,47,Oregon,Jerome Johnson,2004
ol,"Colts Neck, New York",Poly Prep,78,270,5.1,3,5.5,47,Duke,Izzy Bauta,2004
ath,"Columbus, Mississippi","",78,210,4.6,3,5.5,47,Mississippi State,Gabe O'Neal,2004
de,"Pittsburg, California",Pittsburg,78,280,4.9,3,5.5,47,Oregon,Ra'Shon Harris,2004
db,"Warren, Ohio",Howland,65,180,4.4,3,5.5,47,Penn State,Tony Davis,2004
wr,"Venice, California",Venice,78,170,4.4,3,5.6,47,UCLA,Ryan Graves,2004
ol,"Waco, Texas",University,78,303,5.1,3,5.5,48,Arkansas,Ryan Young,2004
db,"Camden, New Jersey",Wilson,78,185,4.5,3,5.5,48,Iowa,Harold Dalton,2004
db,"Pahokee, Florida",Pahokee,65,176,4.6,3,5.5,48,Wake Forest,Alphonso Smith,2004
lb,"Metairie, Louisiana",East Jefferson,78,220,4.5,3,,48,Arizona,James Alford,2004
ath,"Roseville, California",Granite City,65,178,4.4,3,5.5,48,Oregon State,Sammie Stroughter,2004
wr,"Culver City, California",Culver City,78,215,4.5,3,5.6,48,Oregon,Jaison Williams,2004
de,"Venice, California",Venice,78,273,4.8,3,5.5,48,Washington,Erick Lobos,2004
dt,"Bellflower, California",St. John Bosco,78,280,5.1,3,5.5,48,UCLA,Kenneth Lombard,2004
rb,"Hackensack, New Jersey","",78,200,4.5,3,5.5,49,Rutgers,Jean Beljour,2004
de,"Orem, Utah",Timpanogos,78,240,4.7,3,5.5,49,Oregon,Thor Pili,2004
wr,"Virginia Beach, Virginia",Landstown,65,180,4.4,3,5.6,49,Virginia Tech,Jeremy Gilchrist,2004
ath,"Sarasota, Florida",Booker,78,230,4.6,3,5.5,49,Miami (FL),Chris Zellner,2004
ol,"Honolulu, Hawaii",St. Louis,78,275,5.0,3,5.5,49,Oregon State,Tavita Thompson,2004
db,"Long Beach, California",Poly,78,180,4.4,3,5.5,49,UCLA,Byron Velega,2004
db,"LaGrange, Georgia","",78,195,4.5,3,5.5,49,Kentucky,Wesley Woodyard,2004
ol,"West Valley, Utah",Hunter,78,280,5.0,3,5.5,48,Brigham Young,Ray Feinga,2004
dt,"Mesa, Arizona",Desert Vista,78,315,4.9,3,5.5,49,Wisconsin,Gino Cruse,2004
wr,"Hutchinson, Minnesota","",78,190,4.5,3,5.6,50,Nebraska,Nathan Swift,2004
ath,"Durham, North Carolina",Southern High,78,200,4.6,3,5.5,50,Air Force,Pierre Banks,2004
ol,"Miami, Florida",Dr. Krop,78,270,4.9,3,5.5,50,Miami (FL),Chris Rutledge,2004
rb,"Pompano Beach, Florida",Blanche Ely,65,190,4.5,3,5.5,50,Eastern Illinois,Norris Smith,2004
dt,"Miami, Florida",Edison,78,275,4.9,3,5.5,50,South Florida,Richard Clebert,2004
wr,"Leander, Texas","",78,175,4.5,3,5.6,51,Purdue,Torri Williams,2004
ath,"Long Beach, California",Millikan,65,190,4.5,3,5.5,51,Colorado,Reggie Foster,2004
dt,"Seattle, Washington",Inglemoor,78,285,,3,5.5,51,Washington,Jordan White-Frisbee,2004
ol,"Las Cruces, New Mexico","",78,280,5.1,3,5.5,51,Arizona,Dillon Hansen,2004
rb,"Orlando, Florida",Bishop Moore,78,192,4.5,3,5.5,51,Boston College,A.J. Brooks,2004
wr,"Mobile, Alabama",St. Paul's,78,180,4.5,3,5.5,52,LSU,Chevis Jackson,2004
db,"Oakland, California",Skyline,65,174,4.4,3,5.5,50,UCLA,Mike Norris,2004
rb,"Coral Springs, Florida",Taravella,78,215,4.6,3,5.5,52,Florida Atlantic,Anthony Heard,2004
dt,"Lincoln, Nebraska",Southeast,78,275,5.4,3,5.5,52,Harvard,Zach Copple,2004
rb,"New Orleans, Louisiana",Jesuit,65,195,4.5,3,5.5,53,UCLA,Chris Markey,2004
dt,"Lexington, Virginia",Rockbridge County,78,260,4.9,3,5.5,53,Virginia,Jon Kirchner,2004
wr,"Keyport, New Jersey","",65,170,4.4,3,5.5,53,Syracuse,J.J. Bedle,2004
ath,"Sarasota, Florida",Booker,65,180,4.4,3,5.5,53,South Florida,Terrance Jones,2004
dt,"Camden, New Jersey","",78,290,4.9,3,5.5,54,Rutgers,Shukree Barfield,2004
wr,"Tallahassee, Florida",Godby,65,165,4.4,3,5.5,54,North Carolina,Del Roberts,2004
ath,"Mission Viejo, California",Mission Viejo,78,180,4.4,3,5.5,54,Boise State,Marty Tadman,2004
ath,"Mobile, Alabama",Daphne,78,180,4.5,3,5.5,55,West Virginia,Pat White,2004
dt,"Bellingham, Washington",Sehome,78,325,5.0,3,5.5,55,Washington State,Matt Eichelberger,2004
wr,"Gaffney, South Carolina","",78,185,4.6,3,5.5,55,South Carolina,Sidney Rice,2004
wr,"The Woodlands, Texas","",65,178,4.7,3,5.5,56,Texas Tech,Danny Amendola,2004
dt,"Canton, Ohio",Glenoak,78,273,4.9,3,5.5,56,Michigan State,Nick Smith,2004
ath,"Phoenix, Arizona",Brophy Prep,78,180,4.5,3,5.5,56,Arizona,B.J. Dennard,2004
wr,"Gulfport, Mississippi",Harrison Central,78,200,4.5,3,5.5,57,Mississippi,Tony Burks,2004
ath,"Wedowee, Alabama",Randolph County,78,215,4.6,3,5.5,57,Alabama,Ezekiel Knight,2004
dt,"Pennington, New Jersey",The Pennington School,78,275,4.9,3,5.5,57,Indiana,"Kenny Love, Jr",2004
rb,"Scottsdale, Arizona",Scottsdale C.C.,78,220,4.4,3,,58,Oregon State,Clinton Polk,2004
dt,"Buford, Georgia","",78,255,4.8,3,5.5,58,Auburn,Neil Brown,2004
wr,"Dade City, Florida",Pasco,78,195,4.5,3,5.5,58,South Florida,John Peyton,2004
ath,"Redlands, California","",78,180,4.5,3,5.5,58,Oregon State,Nate Johns,2004
wr,"Forestville, Maryland","",65,187,4.4,3,5.5,59,Michigan State,Richard Abney,2004
dt,"Billings, Montana",Billings West,78,284,5.0,3,5.5,59,Oregon State,Pernell Booth,2004
wr,"Chicago, Illinois",Simeon,78,190,4.5,3,5.5,60,Illinois,Bryant Creamer,2004
wr,"Buffalo, New York",Amherst Central,78,205,4.5,3,5.5,61,Penn State,Mark Rubin,2004
wr,"Venice, California",Venice,78,205,4.5,3,5.5,63,Utah State,James Lewis,2004
wr,"Hayti, Missouri",Hayti,78,200,4.4,3,5.5,64,Missouri,William Moore,2004
wr,"Hillsboro, Texas","",78,165,4.4,3,5.5,65,TCU,Donald Massey,2004
wr,"Clearwater, Florida",Countryside,78,210,4.4,3,5.5,66,Marshall,Jermaine Filer,2004
wr,"Houston, Texas",Cypress Falls,78,185,4.4,3,5.5,67,Nebraska,Terrence Nunn,2004
wr,"Lepanto, Arkansas",East Poinsett County,78,205,4.6,3,5.5,68,Arkansas,Marcus Monk,2004
wr,"El Dorado Hills, California",Oak Ridge,78,190,4.5,3,5.5,69,Brigham Young,Austin Collie,2004
wr,"Bowling Green, Kentucky",Warren Central,78,215,4.6,3,5.5,70,Kentucky,Lonnell Dewalt,2004
wr,"Hollywood, Florida",Chaminade Madonna,78,215,4.6,3,5.5,71,North Carolina State,John Dunlap,2004
wr,"Louisville, Kentucky",Fern Creek,78,195,4.6,3,5.5,72,Louisville,Mario Urrutia,2004
wr,"Boiling Springs, South Carolina","",78,180,4.5,3,5.5,73,North Carolina,Brooks Foster,2004
wr,"Detroit, Michigan",Country Day,78,191,4.5,3,5.5,74,Michigan State,Deon Curry,2004
wr,"Detroit, Michigan",Ford,65,145,4.4,3,5.5,75,Michigan State,Jeremy Orr,2004
wr,"Indianapolis, Indiana",Warren Central,78,195,4.5,3,5.5,76,Purdue,Christian Graham,2004
wr,"Detroit, Michigan",Denby,78,185,4.5,3,5.5,78,Indiana,James Bailey,2004
wr,"Mansfield, Texas",Mansfield Summit,78,190,4.5,3,5.5,79,Wisconsin,Jarvis Minton,2004
dt,"South Pasadena, California",College of the Canyons,78,303,5.1,2,,84,Michigan State,Daniel Zynn,2004
wr,"Paterson, New Jersey",Paterson Catholic,78,185,4.5,2,5.4,,Massachusetts,Victor Cruz,2004
ath,"Thomasville, Alabama",Thomasville,65,187,4.5,2,5.3,,Alabama,Aaron Johns,2004
de,"El Dorado, Kansas",Butler County C.C.,78,255,4.5,4,,,Florida,Jeremy Mincey,2004
de,"Summit, Mississippi",Southwest Mississippi C.C.,78,260,5.0,3,,,Florida,Markell Thompson,2004
rb,"Gainesville, Florida",P.K. Yonge,78,230,4.6,2,5.1,,Florida,Eric Rutledge,2004
ath,"Brundidge, Alabama",Pike County,78,200,4.8,2,5.3,,Vanderbilt,Chris Nickson,2004
ol,"Darlington, South Carolina","",78,295,5.4,1,,,South Carolina State,Nygel Pearson,2004
lb,"Prichard, Alabama",Blount,78,217,4.5,2,,,Auburn,Chris Evans,2004
wr,"Gadsden, Alabama",Litchfield,78,180,4.7,2,5.3,,Clemson,L'Dontae Harris,2004
wr,"Klein, Texas",Forest,78,170,4.5,2,5.4,,Arizona,Bobby McCoy,2004
rb,"Orlando, Florida",Olympia,65,175,4.4,2,5.0,,East Carolina,Chris Johnson,2004
dt,"Roswell, New Mexico",New Mexico Military Institute,78,280,,2,,,Middle Tennessee State,Raymond Chaney,2004
wr,"Booneville, Mississippi",Northeast Mississippi C.C.,78,205,,2,,,New Mexico,Chris Brawley,2004
te,"Kirkwood, Missouri",Vianney,78,232,,2,,,Northern Illinois,Brandon Beal,2004
ol,"Ephraim, Utah",Snow College,78,370,5.5,5,,,USC,Taitusi Lutui,2004
wr,"Richmond, Virginia",George Wythe,78,170,,2,5.0,,Cincinnati,Tyree Evans,2004
db,"Las Vegas, Nevada",Bishop Gorman,78,205,4.6,2,5.1,,Southern Utah,D.J. Senter,2004
lb,"Las Vegas, Nevada",Chaparral,78,210,4.6,2,5.1,,Boise State,Dallas Dobbs,2004
db,"Princeton, New Jersey",The Hun School,78,185,4.4,4,,,Notre Dame,Junior Jabbie,2004
db,"Arlington, Texas",Lamar,78,185,4.5,2,5.3,,Brigham Young,Billy Skinner,2004
rb,"Allen, Texas","",78,195,4.5,2,5.3,,Southern Methodist,DeMyron Martin,2004
db,"Sulphur Springs, Texas","",65,170,4.4,2,5.4,,Southern Methodist,Jonathan Lindley,2004
db,"Tyler, Texas",Tyler Lee,65,187,4.4,2,5.4,,Texas A&M,Quinten Gardner,2004
dt,"San Antonio, Texas",San Antonio Roosevelt,78,265,4.9,2,5.4,,Oklahoma,Corey Bennett,2004
lb,"La Marque, Texas","",78,190,4.5,2,5.4,,Baylor,James Francis,2004
lb,"Mount Pleasant, Texas","",78,220,4.6,2,5.4,,Texas A&M,Mark Young,2004
rb,"Paris, Texas",Paris,65,165,4.4,2,5.4,,Southern Methodist,Jessie Henderson Jr.,2004
rb,"Arlington, Texas",Grace Prepatory,65,175,4.5,2,5.3,,California,Justin Forsett,2004
lb,"Garland, Texas",Naaman Forest,78,225,4.6,2,5.4,,Baylor,Bradley Bullitt,2004
db,"Mesquite, Texas","",78,190,4.6,2,5.4,,Tulsa,Randy Duncan,2004
db,"Pflugerville, Texas",Connally,65,165,4.5,2,5.4,,Houston,Kenneth Fontenette,2004
lb,"La Marque, Texas","",65,220,4.5,2,5.2,,Texas,Rashad Bobino,2004
lb,"Lake Oswego, Oregon",Air Force Prep,78,235,4.8,2,5.2,,Air Force,Jake Paulson,2004
rb,"Boca Raton, Florida",John I Leonard,65,185,4.5,2,5.4,,Iowa,Damian Sims,2004
db,"Omaha, Nebraska",Millard North,78,175,4.5,2,5.2,,Iowa,Adam Shada,2004
te,"Iowa City, Iowa",City,78,235,,2,5.3,,Iowa,Michael Sabers,2004
te,"Prairie City, Iowa",Prairie City Monroe,78,210,4.6,2,5.1,,Iowa,Brandon Myers,2004
ol,"Evans, Georgia",Greenbrier,78,270,5.2,2,5.0,,Iowa,Rashad Dunn,2004
de,"Springdale, Pennsylvania","",78,242,4.8,2,5.3,,Iowa,Lucas Cox,2004
db,"Youngstown, Ohio",Liberty,78,185,4.5,2,5.2,,Iowa,Bradley Fletcher,2004
db,"Baytown, Texas",Tyler Lee,78,205,4.5,2,5.4,,Iowa,Charles Godfrey,2004
wr,"New Castle, Pennsylvania",New Castle,78,190,4.5,1,,,Liberty,Terry Grossetti,2004
dt,"Tampa, Florida",Wharton,78,280,4.8,0,,,Iowa,Ettore Ewen,2004
de,"Ankeny, Iowa","",78,215,4.8,2,5.3,,Iowa,Grant McCracken,2004
rb,"Tanner, Alabama","",78,205,4.6,2,5.0,,Vanderbilt,Reshard Langford,2004
dt,"Springfield, Illinois",Sacred Heart Griffin,78,295,4.8,2,5.3,,Indiana,Larry Luster,2004
wr,"Garland, Texas",South Garland,78,190,4.5,2,5.1,,Brigham Young,Antwaun Harris,2004
qb,"Montgomery, Alabama",Davis,78,170,4.8,2,5.1,,Mississippi State,Michael Henig,2004
de,"Plainfield, New Jersey","",78,247,4.7,2,5.4,,Connecticut,Dan Davis,2004
qb,"Bristol, Connecticut",Bristol Central,78,190,4.6,2,5.0,,Connecticut,D.J. Hernandez,2004
ath,"Cairo, Georgia",Cairo,78,195,4.5,2,5.4,,Clemson,Clifford Hammonds,2004
wr,"Tallahassee, Florida",Godby,78,185,4.6,2,5.2,,Connecticut,Ellis Gaulden,2004
te,"Jacksonville, Florida",Bolles,78,222,4.8,2,4.9,,Middle Tennessee State,Stephen Chicola,2004
dt,"Union, South Carolina","",78,273,4.9,2,5.1,,Clemson,Rashaad Jackson,2004
lb,"Dover, Ohio","",78,225,,2,,,Kent State,David Filippi,2004
db,"Roswell, Georgia",Roswell,65,180,,2,5.0,,Vanderbilt,Josh Allen,2004
lb,"Hempfield, Pennsylvania",Hempfield Area,78,230,4.6,2,5.4,,Indiana,Mike Marvis,2004
db,"Joliet, Illinois",Joliet Catholic,65,180,4.4,2,5.3,,Louisville,Bobby Buchanan,2004
wr,"Atlanta, Georgia",Douglass,78,180,4.4,2,5.0,,Duke,Corey Thompson,2004
ol,"Palm Harbor, Florida",University,78,290,,2,,,South Florida,Matt Huners,2004
wr,"Alamo, Tennessee",Crockett County,78,170,4.5,2,5.4,,Memphis,Earnest Williams,2004
ol,"Chatham, Virginia",Hargrave Military Academy,78,300,5.1,2,,,North Carolina,Kenny Price,2004
de,"Chatham, Virginia",Hargrave Military Academy,78,280,5.0,2,,,North Carolina,Khalif Mitchell,2004
wr,"San Mateo, California",San Mateo High School,65,195,4.5,0,,,Nebraska,Marque McCray,2004
