position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
ath,"Compton, California",Centennial,78,205,4.5,4,5.8,31,Washington,Kevin Smith,2010
rb,"Montvale, New Jersey",St. Joseph's,65,196,4.4,3,5.7,31,Louisville,Kamal Hogan,2010
ol,"Highlands Ranch, Colorado",Thunderridge,78,285,,4,5.8,31,Stanford,Dillon Bonnell,2010
de,"Las Vegas, Nevada",Bishop Gorman,78,234,4.8,3,5.7,31,Stanford,Alex Turner,2010
te,"Opa Locka, Florida",Monsignor Pace,78,226,,3,5.6,31,Bowling Green,Kendall Montgomery,2010
lb,"Pahokee, Florida",Pahokee,78,210,4.6,3,5.7,31,Wake Forest,Zachary Allen,2010
ol,"Wellington, Florida",Palm Beach Central,78,266,5.1,3,5.6,31,Miami (FL),Shane McDermott,2010
db,"Auburn, Washington",Auburn,78,220,,3,5.7,31,Washington,Chris Young,2010
de,"Denmark, South Carolina",Denmark Olar,78,250,4.6,3,5.7,31,South Carolina State,Kendrick Frazier,2010
lb,"Dublin, Virginia",Pulaski County,78,210,4.5,3,5.7,32,Texas Tech,Tahrick Peak,2010
de,"Rowlett, Texas",Rowlett,78,227,4.7,3,5.7,32,Texas A&M,Damontre Moore,2010
ol,"Corinth, Texas",Lake Dallas,78,269,4.9,4,5.8,32,Oklahoma,Daryl Williams,2010
rb,"New Augusta, Mississippi",Perry Central,65,193,4.5,3,5.7,32,Mississippi State,Nick Griffin,2010
qb,"Southlake, Texas",Carroll,78,175,4.7,3,5.6,32,Houston,David Piland,2010
wr,"Memphis, Tennessee",Mitchell,78,165,4.4,4,5.8,32,Alabama,Keiwone Malone,2010
dt,"Flower Mound, Texas",Marcus,78,275,4.9,3,5.7,32,Oklahoma,Daniel Noble,2010
qb,"Texarkana, Texas",Texas,78,200,4.5,3,5.6,32,Oklahoma State,Nathan Sorenson,2010
ath,"Belle Glade, Florida",Glades Central,78,180,,4,5.8,32,Florida State,Greg Dent,2010
te,"Many, Louisiana",Many,78,245,4.8,3,5.6,32,LSU,Nick Jacobs,2010
db,"Corpus Christi, Texas",Carroll,78,196,4.7,3,5.7,32,TCU,Jonathan Anderson,2010
ol,"Los Angeles, California",Loyola,78,286,5.0,3,5.6,32,Washington,Colin Tanigawa,2010
db,"Ventura, California",St. Bonaventure,65,160,,3,5.7,32,Oregon,Troy Hill,2010
de,"Pleasant Grove, Utah",Pleasant Grove,78,265,4.8,3,5.7,32,Utah,Sefa Tanoai,2010
lb,"Bolingbrook, Illinois",Bolingbrook,78,220,,3,5.6,32,Northern Illinois,Mike Hellams,2010
qb,"Spring, Texas",Westfield,78,210,4.6,3,5.5,33,Arkansas,Jacoby Walker,2010
wr,"Delray Beach, Florida",Atlantic,65,178,4.4,4,5.8,33,Ohio State,James Louis,2010
dt,"Madison, Mississippi",Madison Central,78,250,,3,5.7,33,Mississippi,Bryon Bennett,2010
ath,"Gainesville, Georgia",Gainesville,78,180,4.5,4,5.8,33,Alabama,Blake Sims,2010
te,"Little Rock, Arkansas",Little Rock Christian,78,252,4.8,3,5.6,33,Auburn,Dakota Mosley,2010
lb,"Coconut Grove, Florida",Ransom Everglades,78,197,4.6,3,5.7,33,Florida,Gideon Ajagbe,2010
lb,"Houston, Texas",Eisenhower,78,217,5.2,3,5.6,33,Texas Tech,Cqulin Hubert,2010
db,"Sacramento, California",Luther Burbank Senior,65,160,4.7,3,5.7,33,Oregon,Terrance Mitchell,2010
ol,"Hyattsville, Maryland",DeMatha,78,301,,3,5.6,33,Pittsburgh,Shane Johnson,2010
qb,"Monroe, Louisiana",Neville,78,205,,3,5.6,33,Louisiana Tech,Taylor Burch,2010
de,"Waxahachie, Texas",Waxahachie,78,215,,3,5.7,33,Tulsa,Relus Chance,2010
rb,"Hubbard, Ohio",Hubbard,65,185,4.5,3,5.7,33,Pittsburgh,Andre Givens,2010
db,"Metairie, Louisiana",Rummel,78,185,,3,5.7,33,Michigan,Carvin Johnson,2010
ol,"Scottsdale, Arizona",Saguaro,78,280,4.9,4,5.8,33,UCLA,Kody Innes,2010
de,"Kahuku, Hawaii",Kahuku,78,215,4.7,3,5.7,34,Notre Dame,Kona Schwenke,2010
ol,"Valdosta, Georgia",Lowndes,78,280,,3,5.7,34,Auburn,Ed Christian,2010
lb,"Fairfax, Virginia",Robinson,78,200,4.7,3,5.7,34,Virginia Tech,Brian Laiti,2010
wr,"Ontario, California",Colony,78,198,4.6,4,5.8,34,Utah,Kenneth Scott,2010
db,"Ontario, California",Colony,78,185,4.5,3,5.7,34,Colorado,Jered Bell,2010
rb,"Madill, Oklahoma",Madill,78,197,4.5,3,5.7,34,Southern Methodist,Darryl Fields,2010
ath,"State College, Pennsylvania",State College Area,78,194,4.4,4,5.8,34,Penn State,Alex Kenney,2010
qb,"Boca Raton, Florida",Boca Raton,78,195,,3,5.5,34,Marshall,Ed Sullivan,2010
db,"Lancaster, Texas",Lancaster,78,175,4.4,3,5.7,34,Oklahoma,Quentin Hayes,2010
de,"Columbus, Ohio",Brookhaven,78,230,4.6,3,5.6,34,UCLA,Derrick Bryant,2010
te,"Pittsford, New York",Pittsford Mendon,78,220,4.7,3,5.6,34,North Carolina,Sean Fitzpatrick,2010
qb,"Dallas, Texas",Skyline,78,175,4.7,3,5.6,34,UTEP,Javia Hall,2010
dt,"Baltimore, Maryland",Gilman School,78,280,5.0,3,5.7,34,Iowa,Anthony Ferguson,2010
ol,"Chester, South Carolina",Chester,78,325,5.1,3,5.6,34,Clemson,Kalon Davis,2010
lb,"Louisville, Kentucky",Central,78,225,4.7,3,5.7,35,Kentucky,Tim Patterson,2010
qb,"Austin, Texas",Westlake,78,195,4.7,3,5.6,35,Wake Forest,Tanner Price,2010
db,"Lorton, Virginia",South County,78,193,4.6,3,5.7,35,Vanderbilt,Andre Simmons,2010
rb,"Lake Balboa, California",Birmingham,65,200,4.5,3,5.7,35,California,Trajuan Briggs,2010
ath,"Fontana, California",Kaiser,65,180,4.6,3,5.7,35,USC,Anthony Brown,2010
dt,"Irving, Texas",Nimitz,78,300,,3,5.7,35,Oklahoma,Damon Williams,2010
te,"Pleasant Grove, Utah",Pleasant Grove,78,210,4.7,3,5.6,35,Brigham Young,Bryan Sampson,2010
de,"Redlands, California",East Valley,78,220,4.8,3,5.7,35,Washington,Andrew Hudson,2010
wr,"Baltimore, Maryland",City College High,78,194,4.5,4,5.8,35,Florida,Adrian Coxson,2010
db,"Banning, California",Banning,65,173,4.5,3,5.7,35,Fresno State,Derron Smith,2010
de,"Corona, California",Centennial,78,240,4.8,3,5.6,35,Arizona State,Lee Adams,2010
ol,"Castle Rock, Colorado",Douglas County,78,291,5.0,3,5.7,35,Nebraska,Mike Moudy,2010
qb,"Anaheim, California",Servite,78,195,4.7,3,5.5,35,Nevada,Cody Fajardo,2010
ol,"Las Vegas, Nevada",Bishop Gorman,78,327,5.4,3,5.6,35,California,Geoffrey Gibson,2010
lb,"Kapolei, Hawaii",Kapolei,78,225,,3,5.6,35,Hawaii,Tuu Lolohea,2010
wr,"San Diego, California",Lincoln,78,184,4.5,4,5.8,36,Fresno State,Davon Dunn,2010
de,"Arlington, Texas",The Oakridge School,78,260,4.9,3,5.6,36,Brigham Young,Tayo Fabuluje Jr.,2010
dt,"Bellevue, Washington",Bellevue,78,260,,3,5.7,36,UCLA,Julious Moore,2010
ath,"Monticello, Mississippi",Lawrence County,78,190,,3,5.7,36,Mississippi State,Matthew Wells,2010
lb,"Charlotte, North Carolina",Christian,78,210,4.7,3,5.7,36,Duke,Kelby Brown,2010
rb,"San Diego, California",Mira Mesa,78,198,,3,5.7,36,Arizona State,Damien Williams,2010
qb,"Tallahassee, Florida",North Florida Christian,78,175,4.8,3,5.6,36,Florida State,Clint Trickett,2010
te,"Encino, California",Crespi,78,230,4.7,3,5.6,36,Iowa State,Pierce Richardson,2010
db,"Monticello, Arkansas",Monticello Senior,78,190,4.5,3,5.7,36,Mississippi,Brishen Mathews,2010
ol,"Andover, Massachusetts",Phillips Academy,78,307,5.3,3,5.7,36,Boston College,Robert Vardaro,2010
de,"Fort Lauderdale, Florida",University School,78,240,4.7,3,5.7,36,Syracuse,Max Beaulieu,2010
ol,"Loganville, Georgia",Loganville,78,285,,3,5.6,36,Georgia Tech,Morgan Bailey,2010
db,"Warner Robins, Georgia",Northside School,78,180,,3,5.7,36,South Carolina,Brison Williams,2010
de,"Corona, California",Corona,78,220,4.7,3,5.7,37,Colorado,Chidera Uzo-Diribe,2010
db,"Southlake, Texas",Carroll,78,185,4.5,3,5.7,37,Miami (FL),Kacy Rodgers,2010
dt,"Pittsburgh, Pennsylvania",Penn Hills,78,260,4.9,3,5.7,37,Pittsburgh,Aaron Donald,2010
te,"Duluth, Georgia",Northview,78,243,4.7,3,5.6,37,LSU,Cameron Fordham,2010
wr,"Blue Springs, Missouri",Blue Springs,78,179,4.7,4,5.8,37,Kansas,Keeston Terry,2010
qb,"Spokane, Washington",Ferris,78,185,,3,5.6,37,Washington State,Connor Halliday,2010
ol,"Philadelphia, Pennsylvania",St. Joseph's,78,285,5.2,3,5.7,37,Boston College,Seth Betancourt,2010
db,"Statesville, North Carolina",West Iredell,78,208,,3,5.7,37,North Carolina,P.J. Clyburn,2010
ol,"Niles, Illinois",Niles West,78,301,5.6,3,5.6,37,Illinois,Shawn Afryl,2010
rb,"Chandler, Arizona",Chandler,65,206,4.6,3,5.7,37,Arizona State,Taylor Walstad,2010
ath,"Adairsville, Georgia",Adairsville,78,213,4.5,3,5.7,37,Clemson,Victor Beasley,2010
de,"Appleton, Wisconsin",Kimberly,78,260,5.0,3,5.6,37,Iowa,Mike Hardy,2010
ol,"Houston, Texas",Cy-Creek,78,270,4.8,3,5.7,38,Stanford,Cameron Fleming,2010
wr,"Gardena, California",Junipero Serra,78,185,4.5,4,5.8,38,Colorado,Paul Richardson,2010
dt,"Panama City, Florida",Rutherford,78,283,,3,5.7,38,Baylor,Sean Watson,2010
db,"Decatur, Georgia",Southwest Dekalb,65,175,4.4,3,5.7,38,Auburn,Jonathon Mincy,2010
db,"Milwaukee, Wisconsin",Marquette University,78,200,4.6,3,5.7,38,Wisconsin,Michael Trotter,2010
de,"Oceanside, California",El Camino,78,248,,3,5.7,38,Arizona State,Joita Te'i,2010
ath,"Millersville, Maryland",Old Mill,78,194,4.4,3,5.7,38,Michigan,Josh Furman,2010
te,"Sugar Land, Texas",Kempner,78,215,4.6,3,5.6,38,Houston,Kenneth Bibbins,2010
de,"Morris, Illinois",Morris,78,255,,3,5.6,38,Central Michigan,Kevin Henry,2010
rb,"College Park, Georgia",Woodward Academy,65,205,4.4,3,5.7,38,Duke,Juwan Thompson,2010
lb,"Stone Mountain, Georgia",Stephenson,78,195,4.4,3,5.7,38,Miami (FL),Tyrone Cornelius,2010
qb,"Cullman, Alabama",Fairview,78,200,,3,5.6,38,Samford,Trett Hardman,2010
de,"Marathon, Florida",Marathon,78,240,4.8,3,5.6,39,Vanderbilt,Thomas Ryan,2010
de,"Youngstown, Ohio",Boardman,78,220,4.8,3,5.6,39,Ohio State,J.T. Moore,2010
wr,"Atlanta, Georgia",Washington,78,170,4.5,4,5.8,39,Auburn,Antonio Goodwin,2010
db,"Cape Coral, Florida",Cape Coral,65,178,4.6,3,5.7,39,Notre Dame,Spencer Boyd,2010
ath,"Angleton, Texas",Angleton,65,180,4.4,3,5.7,39,Missouri,Henry Josey,2010
lb,"Cleveland, Texas",Cleveland,78,216,4.6,3,5.7,39,TCU,Marcus Mallett,2010
ol,"West Chester, Ohio",Lakota West,78,274,,3,5.7,39,Cincinnati,Kevin Schloemer,2010
qb,"Orlando, Florida",Olympia,78,180,4.7,3,5.6,39,Northwestern,Trevor Siemian,2010
db,"Chandler, Arizona",Hamilton,78,184,,3,5.7,39,Stanford,Devon Carrington,2010
te,"Madison, Wisconsin",Madison East,78,210,4.5,3,5.6,39,Wisconsin,Marquis Mason,2010
dt,"Chesapeake, Virginia",Oscar Smith,78,305,5.0,3,5.7,39,Penn State,Evan Hailes,2010
rb,"Suwanee, Georgia",Collins Hill,78,195,4.5,3,5.7,39,Georgia Tech,Charles Perkins,2010
te,"Portland, Oregon",Jesuit,78,240,,3,5.6,40,California,Jacob Wark,2010
db,"Colton, California",Colton,78,195,4.5,3,5.7,40,Oregon,Derrick Malone,2010
qb,"Taylorsville, Mississippi",Taylorsville,78,180,4.7,3,5.6,40,Southern Miss,Dominique Sullivan,2010
de,"Poughkeepsie, New York",Poughkeepsie,78,230,4.7,3,5.6,40,Connecticut,Reuben Frank,2010
rb,"Gadsden, Alabama",Gaston,78,205,4.5,3,5.7,40,Clemson,Demont Buice,2010
ath,"Lincoln, Alabama",Lincoln,78,195,4.5,3,5.7,40,Clemson,D.J. Howard,2010
de,"Central, South Carolina",Central,78,245,4.7,3,5.6,40,South Carolina State,Kegan Funderburk,2010
dt,"Dallas, Texas",Skyline,78,260,,3,5.7,40,Houston,Rodney Williams,2010
db,"Hollywood, Florida",Hollywood Hills,65,166,4.5,3,5.7,40,Mississippi,Tony Grimes,2010
wr,"Daytona Beach, Florida",Mainland,65,175,4.4,4,5.8,40,Purdue,O.J. Ross,2010
ol,"Tarboro, North Carolina",Tarboro,78,289,5.4,3,5.7,40,Duke,Takoby Cofield,2010
lb,"Fort Gibson, Oklahoma",Fort Gibson,78,205,4.5,3,5.7,40,Arkansas,Courtney Gaston,2010
ol,"Buford, Georgia",Buford,78,315,5.0,3,5.6,40,South Carolina,Du'Von Millsap,2010
rb,"Arlington, Texas",Arlington Lamar,65,180,4.5,3,5.7,41,Tulsa,Ja'Terian Douglas,2010
ol,"Denton, Texas",Guyer,78,257,,3,5.7,41,Stanford,Cole Underwood,2010
db,"Wellington, Florida",Palm Beach Central,65,185,4.6,3,5.7,41,Wisconsin,Peniel Jean,2010
dt,"Anaheim, California",Servite,78,269,4.7,3,5.7,41,Arizona,Kirifi Taula,2010
ath,"Corona, California",Eleanor Roosevelt,78,225,4.6,3,5.7,41,Colorado,Harold Mobley,2010
lb,"Baltimore, Maryland",Gilman School,78,215,4.6,3,5.7,41,Iowa,Jim Poggi,2010
ol,"Bothell, Washington",Bothell,78,313,,3,5.6,41,Washington,Colin Porter,2010
de,"Allison Park, Pennsylvania",Hampton,78,225,4.9,3,5.6,41,Michigan,Jordan Paskorz,2010
db,"Provo, Utah",Timpview,78,178,4.7,3,5.7,41,Notre Dame,Chris Badger,2010
wr,"Miami, Florida",North,78,171,4.4,4,5.8,41,Tennessee,Ted Meline,2010
qb,"Centre, Alabama",Cherokee County,78,180,,3,5.6,41,Jacksonville State,Coty Blanchard,2010
de,"Virginia Beach, Virginia",Green Run,78,225,4.6,3,5.6,41,Duke,Jamal Wallace,2010
ol,"Honolulu, Hawaii",Punahou,78,272,5.0,3,5.6,42,Colorado,Kaiwi Crabb,2010
de,"Rancho Cucamonga, California",Los Osos,78,235,4.7,3,5.6,42,Oregon,Tony Washington,2010
ol,"Wayne, New Jersey",Wayne Hills,78,305,5.4,3,5.7,42,Rutgers,Chris Fonti,2010
wr,"Belle Chasse, Louisiana",Belle Chasse,78,180,,4,5.8,42,LSU,James Wright,2010
de,"Birmingham, Alabama",Mountain Brook,78,235,4.8,3,5.6,42,Alabama,Wilson Love,2010
rb,"Fort Lauderdale, Florida",St. Thomas Aquinas,65,196,4.4,3,5.7,42,Wisconsin,James C. White,2010
dt,"Chicago, Illinois",St. Rita,78,290,5.2,3,5.7,42,Purdue,Bruce Gaston Jr.,2010
db,"Detroit, Michigan",Renaissance,65,182,4.4,3,5.7,42,Michigan State,Mylan Hicks,2010
qb,"Miami, Florida",Gulliver Prep,78,208,,3,5.6,42,Virginia,Michael Strauss,2010
lb,"Klein, Texas",Oak,78,215,4.5,3,5.6,42,LSU,Luke Muncie,2010
db,"Stone Mountain, Georgia",Stephenson,78,190,4.6,3,5.7,42,Vanderbilt,Kenneth Ladler,2010
ol,"Frederick, Maryland",Linganore,78,345,5.4,3,5.6,43,Wisconsin,Robby Havenstein,2010
db,"Belle Glade, Florida",Glades Central,78,187,,3,5.7,43,West Virginia,Travis Bell,2010
ol,"St. Louis, Missouri",Parkway North,78,280,,3,5.7,43,Missouri,Anthony Gatti,2010
wr,"Cahokia, Illinois",Cahokia,78,195,4.5,4,5.8,43,Missouri,Jimmie Hunt,2010
ath,"Prattville, Alabama",Prattville,78,200,4.4,3,5.7,43,LSU,Sam Gibson,2010
de,"Overland Park, Kansas",Blue Valley West,78,248,,3,5.6,43,Kansas,Pat Lewandowski,2010
de,"Hutto, Texas",Hutto,78,235,4.7,3,5.6,43,Texas A&M,Nehemiah Hicks,2010
rb,"Batesville, Mississippi",South Panola,78,210,,3,5.7,43,Mississippi,Nicholas Parker,2010
lb,"Port St. Lucie, Florida",Treasure Coast,78,197,4.5,3,5.6,43,Louisville,Deon Rogers,2010
wr,"Bradenton, Florida",Manatee,65,165,4.5,4,5.8,44,South Carolina,Ace Sanders,2010
rb,"Allentown, Pennsylvania",Parkland Senior,65,202,,3,5.7,44,Boston College,Andre Williams,2010
db,"Apopka, Florida",Apopka,65,160,4.6,3,5.7,44,Notre Dame,Lo Wood,2010
de,"Tacoma, Washington",Henry Foss,78,225,4.6,3,5.6,44,Oregon State,Scott Crichton,2010
ath,"Dallas, Texas",A Maceo Smith,78,275,4.6,3,5.7,44,Arkansas,Jatashun Beachum,2010
dt,"Waialua, Hawaii",Waialua,78,265,,3,5.7,44,Brigham Young,Graham Rowley,2010
lb,"Buford, Georgia",Buford,78,215,4.5,3,5.6,44,Auburn,Jessel Curry,2010
db,"Thomasville, Georgia",Thomasville,78,196,4.6,3,5.7,44,Georgia Tech,Fred Holton,2010
ol,"Denison, Iowa",Denison,78,295,5.0,3,5.7,44,Iowa,Brandon Scherff,2010
qb,"Oviedo, Florida",Oviedo,78,230,,3,5.6,44,UCF,Blake Bortles,2010
db,"Dunnellon, Florida",Dunnellon,65,165,,3,5.7,45,Florida State,Terrence Brooks,2010
ol,"Opa Locka, Florida",Monsignor Pace,78,342,,3,5.6,45,Minnesota,Johnathan Ragoo,2010
dt,"Hoover, Alabama",Spain Park,78,265,,3,5.7,45,Arkansas,Jeremiah Jackson,2010
lb,"Tyler, Texas",Tyler Lee,78,225,4.5,3,5.6,45,TCU,Blake Roberts,2010
db,"Fairfield, California",Vanden,78,185,4.5,3,5.7,45,Washington State,Deone Bucannon,2010
ath,"Gaffney, South Carolina",Gaffney,78,170,4.4,3,5.7,45,Clemson,Joe Craig,2010
de,"Chicago, Illinois",Lane,78,235,4.7,3,5.6,45,Iowa,Louis Trinca-Pasat,2010
rb,"Pittsburgh, Pennsylvania",Woodland Hills,65,185,4.4,3,5.7,45,Syracuse,Dom Timbers,2010
wr,"Mobile, Alabama",Murphy,65,175,,4,5.8,45,Florida,Solomon Patton,2010
ol,"Waco, Texas",Connally,78,284,5.7,3,5.7,45,Baylor,Troy Baker,2010
qb,"Bronx, New York",The Fieldston School,78,234,5.0,3,5.6,45,Dartmouth,Cole Marcoux,2010
dt,"Midwest City, Oklahoma",Midwest City,78,278,4.8,3,5.7,46,Baylor,Dominique Jones,2010
wr,"DeSoto, Texas",DeSoto,78,213,4.6,4,5.8,46,Texas,Darius Terrell,2010
rb,"New Wilmington, Pennsylvania",Wilmington Area,65,195,,3,5.7,46,Pittsburgh,Derrick Burns,2010
lb,"Warren, Arkansas",Warren,78,215,4.6,3,5.6,46,Arkansas-Pine Bluff,Antonio Harding,2010
db,"Orchard Lake, Michigan",St. Mary's,78,195,4.6,3,5.7,46,Illinois,Earnest Thomas,2010
ol,"Salt Lake City, Utah",Cottonwood Senior,78,303,4.9,3,5.6,46,Utah State,Taani Fisilau,2010
db,"Arlington, Texas",Juan Seguin,65,170,4.5,3,5.7,46,Nebraska,Ciante Evans,2010
ath,"Shelby, North Carolina",Crest,65,160,4.5,3,5.7,46,North Carolina,Reggie Wilkins,2010
ol,"Woodstock, Georgia",Etowah High School,78,270,,3,5.7,46,Clemson,Reid Webster,2010
de,"Bamberg, South Carolina",Bamberg-Ehrhardt,78,228,4.7,3,5.6,46,Kentucky,Justin Henderson,2010
de,"Michigan City, Indiana",Michigan City,78,255,4.8,3,5.6,46,Purdue,Ryan Isaac,2010
qb,"Gambrills, Maryland",Arundel,78,196,,3,5.6,46,Kansas State,Billy Cosh,2010
db,"Missouri City, Texas",Fort Bend Marshall,65,184,4.5,3,5.7,47,Texas A&M,Toney Hurd Jr.,2010
ath,"Monroeville, Pennsylvania",Gateway,65,163,4.5,3,5.7,47,North Carolina,Brendon Felder,2010
dt,"San Antonio, Texas",East Central,78,300,5.1,3,5.7,47,Oklahoma,Torrea Peterson,2010
lb,"Tyler, Texas",Tyler Lee,78,200,4.6,3,5.6,47,Houston,Austin Wilson,2010
wr,"Hattiesburg, Mississippi",Oak Grove,78,196,4.5,4,5.8,47,Mississippi State,Robert Johnson,2010
ol,"Roswell, Georgia",Centennial,78,275,5.0,3,5.7,47,Stanford,David Yankey,2010
db,"Arp, Texas",Arp,78,185,4.5,3,5.6,47,Oklahoma State,Lavocheya Cooper,2010
qb,"Saint Louis, Missouri",DeSmet,78,217,4.7,3,5.6,47,Southern Methodist,Stephen Kaiser,2010
ol,"Little Rock, Arkansas",Pulaski Academy,78,305,5.3,3,5.6,47,Princeton,Parker Mack,2010
de,"Houston, Texas",Bellaire,78,231,4.8,3,5.6,47,Oklahoma State,Joseph Okafor,2010
de,"Dodge City, Kansas",Dodge City,78,225,4.7,3,5.6,47,Kansas State,Laton Dowling,2010
dt,"Olathe, Kansas",North,78,267,4.9,3,5.7,48,Missouri,Lucas Vincent,2010
db,"Edmond, Oklahoma",Edmond North,65,180,4.5,3,5.7,48,Missouri,Xavier Smith,2010
ath,"College Park, Georgia",Banneker,78,211,4.7,3,5.7,48,Auburn,Shaun Kitchens,2010
db,"Mobile, Alabama",Davidson,78,215,4.5,3,5.6,48,Mississippi State,Chris Hughes,2010
lb,"Lakewood, Colorado",Lakewood,78,210,4.6,3,5.6,48,Stanford,Joe Hemschoot,2010
ol,"Seattle, Washington",O'Dea,78,285,5.0,3,5.7,48,Washington,Ben Riva,2010
wr,"Canton, Ohio",Canton South,78,175,,3,5.7,48,Michigan,Jerald Robinson,2010
de,"Bearden, Arkansas",Bearden,78,255,,3,5.6,48,Oklahoma State,Davidell Collins,2010
ol,"South Jordan, Utah",Bingham,78,295,5.0,3,5.6,48,Brigham Young,Tuni Kanuch,2010
qb,"Los Gatos, California",Los Gatos,78,212,4.8,3,5.6,48,Colorado,Nick Hirschman,2010
de,"Las Vegas, Nevada",Palo Verde,78,225,4.9,3,5.6,48,Navy,Daniel Godkin,2010
dt,"Marietta, Georgia",Walton,78,265,4.9,3,5.7,49,Vanderbilt,Kyle Woestmann,2010
wr,"East Cleveland, Ohio",Shaw,78,215,4.5,3,5.7,49,Ohio State,Tyrone Williams,2010
ath,"Tulsa, Oklahoma",Booker T. Washington,65,176,4.6,3,5.7,49,Arkansas,Eric Bennett,2010
rb,"Naples, Florida",Lely,78,200,4.4,3,5.7,49,Miami (FL),Darion Hall,2010
db,"Greensboro, North Carolina",Northern Guilford,65,179,4.6,3,5.7,49,Oregon,James Scales,2010
lb,"Crowley, Louisiana",Notre Dame,78,225,4.6,3,5.6,49,LSU,D.J. Welter,2010
qb,"Matthews, North Carolina",Weddington,78,222,4.8,3,5.6,49,Duke,Anthony Boone,2010
ol,"Adairsville, Georgia",Adairsville,78,275,,3,5.6,49,Georgia Tech,Catlin Alford,2010
db,"Mililani, Hawaii",Mililani,78,190,,3,5.6,49,Washington,Taz Stevenson,2010
de,"Brazoswood, Texas",Brazoswood,78,250,,3,5.6,49,Texas Tech,Dartwan Bush,2010
ol,"Sumter, South Carolina",Sumter,78,255,5.0,3,5.7,49,Tennessee,Marques Pair,2010
de,"Kailua, Hawaii",Kailua,78,240,,3,5.6,49,Hawaii,Calen Friel,2010
wr,"Las Vegas, Nevada",Valley,65,160,4.4,3,5.7,50,Arizona,Garic Wharton,2010
ath,"St. Louis, Missouri",Hazelwood East,78,185,4.5,3,5.7,50,Iowa,Don Shumpert,2010
rb,"Salt Lake City, Utah",Skyline,78,210,4.6,3,5.7,50,Brigham Young,Algrenon Brown,2010
de,"River Ridge, Louisiana",John Curtis,78,245,4.7,3,5.6,50,Nebraska,Walker Ashburn,2010
ol,"River Ridge, Louisiana",John Curtis,78,305,5.1,3,5.7,50,Arkansas,Luke Charpentier,2010
dt,"Oakland, California",Oakland Tech Senior,78,290,5.2,3,5.7,50,Oregon State,Fred Thompson,2010
de,"Schofield, Wisconsin",D. C. Everest,78,225,,3,5.6,50,Wisconsin,Konrad Zagzebski,2010
qb,"Wahiawa, Hawaii",Leilehua,78,220,,3,5.6,50,New Mexico State,Andrew Manley,2010
lb,"Lakewood, Washington",Lakes,78,215,4.6,3,5.6,50,Washington,Darius Waters,2010
ol,"Tahlequah, Oklahoma",Sequoyah,78,305,,3,5.6,50,Oklahoma State,Chris Littlehead,2010
db,"Philadelphia, Pennsylvania",Chestnut Hill Academy,65,188,4.6,3,5.6,50,Northwestern,Ibraheim Campbell,2010
ol,"Austin, Texas",St. Michael's Academy,78,282,,3,5.7,51,Missouri,Mitch Morse,2010
db,"Independence, Missouri",Ft Osage,65,170,,3,5.7,51,Missouri,E.J. Gaines,2010
wr,"Stockton, California",St. Mary's,78,180,,3,5.7,51,Fresno State,Joshua Harper,2010
rb,"Irving, Texas",Irving Macarthur School,78,205,4.5,3,5.7,51,Kansas,James Sims,2010
dt,"Tallahassee, Florida",Godby,65,260,,3,5.7,51,Florida International,Jericho Lee,2010
db,"Kissimmee, Florida",Osceola,78,185,,3,5.6,51,Georgia,Marc Deas,2010
ath,"Pearland, Texas",Dawson,78,170,4.6,3,5.7,51,Houston,Darian Lazard,2010
lb,"Pleasant Grove, Utah",Pleasant Grove,78,215,,3,5.6,51,Brigham Young,Joey Owens,2010
db,"Tampa, Florida",Leto,78,198,,3,5.6,52,Rutgers,Jeremy Deering,2010
wr,"Corona, California",Eleanor Roosevelt,78,192,4.5,3,5.7,52,Arizona,Austin Hill,2010
ath,"Englewood, Colorado",Cherry Creek,78,185,4.6,3,5.7,52,Northwestern,Kain Colter,2010
rb,"Mount Ulla, North Carolina",West Rowan,65,193,,3,5.7,52,Virginia,Kevin Parks Jr.,2010
lb,"Miramar, Florida",Miramar,65,189,4.5,3,5.6,52,Northern Illinois,Jamaal Bass,2010
ol,"Havelock, North Carolina",Havelock,78,295,5.1,3,5.6,52,South Carolina,Corey Robinson,2010
dt,"Arlington, Texas",Bowie,78,278,5.0,3,5.7,52,Oklahoma State,Diamonte Wheeler,2010
ol,"Paramus, New Jersey",Paramus Catholic,78,310,,3,5.6,53,Florida State,Dan Foose,2010
rb,"Jacksonville, Florida",Ed White,65,190,4.5,3,5.6,53,Rutgers,Casey Turner,2010
lb,"Houston, Texas",Sharpstown,78,203,4.6,3,5.6,53,Oklahoma State,Stephen Maeweather,2010
wr,"Long Beach, California",Poly,65,167,4.6,3,5.7,53,California,Kaelin Clay,2010
db,"Houston, Texas",Eisenhower,65,188,4.4,3,5.6,53,Rice,Fred Jackson,2010
dt,"Bennettsville, South Carolina",Marlboro County,78,315,,3,5.7,53,North Carolina State,Thomas Teal,2010
db,"Jonesboro, Louisiana",Hodge,65,175,4.4,3,5.7,53,Memphis,RobDonovan Lewis,2010
ath,"Helena, Montana",Helena Capital,78,205,4.5,3,5.7,53,Boise State,Matt Miller,2010
db,"Aberdeen, Mississippi",Aberdeen,65,175,4.5,3,5.6,54,Mississippi State,Jamerson Love,2010
ath,"Norco, California",Norco,65,185,4.5,3,5.7,54,Utah,Joseph Smith,2010
